"Year","Month","DayofMonth","DayofWeek","Carrier","CRSDepTime","DepDel15","CRSArrTime","OriginState","DestState"
2013,4,13,6,"DL",1450,0,1820,"NM","MN"
2013,5,11,6,"AA",1905,1,2230,"TX","NC"
2013,4,16,2,"AA",855,0,950,"TX","OK"
2013,10,5,6,"UA",1046,0,1618,"CA","TX"
2013,8,26,1,"WN",1100,0,1200,"CA","CA"
2013,5,22,3,"WN",730,0,830,"TX","TX"
2013,8,1,4,"DL",1420,0,1714,"TN","FL"
2013,8,12,1,"WN",725,0,950,"LA","FL"
2013,9,6,5,"DL",1945,0,2205,"GA","NY"
2013,10,18,5,"WN",1720,0,1820,"TX","TX"
2013,4,15,1,"AS",1935,0,2213,"CA","WA"
2013,7,7,7,"MQ",1450,1,1555,"TX","TX"
2013,7,26,5,"WN",925,1,1040,"NV","AZ"
2013,5,24,5,"OO",1225,0,1241,"NM","AZ"
2013,4,5,5,"EV",945,0,1146,"NC","MA"
2013,5,6,1,"MQ",1510,0,1630,"FL","TN"
2013,4,2,2,"WN",1630,0,1700,"NC","TN"
2013,9,19,4,"DL",1050,0,1435,"GA","HI"
2013,5,18,6,"OO",2013,0,2149,"CA","CA"
2013,7,29,1,"UA",1045,1,1226,"CA","CA"
2013,7,15,1,"UA",1231,0,1505,"DC","CA"
2013,8,9,5,"DL",900,0,1120,"NJ","GA"
2013,8,8,4,"UA",1743,0,2014,"FL","OH"
2013,10,7,1,"AA",1230,0,1435,"IL","CA"
2013,10,20,7,"WN",2050,1,2225,"CA","CA"
2013,8,29,4,"F9",805,0,922,"CO","CA"
2013,10,4,5,"DL",810,0,919,"GA","TX"
2013,8,16,5,"OO",1654,0,1740,"IL","WI"
2013,8,30,5,"EV",1006,0,1225,"GA","NJ"
2013,8,31,6,"US",930,0,1225,"LA","NC"
2013,4,8,1,"DL",2340,0,608,"AZ","GA"
2013,8,13,2,"WN",1815,0,1920,"AZ","CA"
2013,8,28,3,"WN",650,0,1015,"CA","CO"
2013,10,13,7,"YV",1752,0,1929,"NC","OH"
2013,6,19,3,"9E",740,0,902,"MI","KY"
2013,4,1,1,"MQ",920,0,1040,"FL","FL"
2013,9,24,2,"US",735,0,1006,"NC","CA"
2013,10,5,6,"WN",915,0,935,"OH","MO"
2013,4,2,2,"WN",1015,1,1455,"TX","NJ"
2013,5,15,3,"9E",1932,1,2122,"TN","TX"
2013,10,27,7,"WN",850,0,935,"TX","AZ"
2013,9,11,3,"DL",2339,0,610,"AZ","GA"
2013,6,29,6,"OO",1320,0,1442,"UT","CO"
2013,6,29,6,"YV",821,0,936,"DC","NC"
2013,10,29,2,"OO",2210,0,48,"CA","WA"
2013,5,16,4,"WN",1535,0,1735,"MD","CO"
2013,4,9,2,"OO",1830,0,2033,"TX","UT"
2013,7,13,6,"UA",1618,0,1809,"FL","CO"
2013,5,10,5,"UA",700,0,946,"NC","CA"
2013,8,28,3,"DL",915,0,1210,"CO","MN"
2013,7,4,4,"B6",1612,0,1848,"PR","FL"
2013,8,13,2,"US",1853,0,2151,"IL","PA"
2013,7,31,3,"AS",700,0,922,"NV","WA"
2013,5,11,6,"FL",600,0,1305,"CA","GA"
2013,4,13,6,"FL",900,0,1111,"PA","FL"
2013,7,27,6,"DL",1640,0,1938,"WI","GA"
2013,7,4,4,"AA",730,0,845,"MO","IL"
2013,4,3,3,"WN",1240,0,1400,"CA","AZ"
2013,10,23,3,"HA",1058,0,1132,"HI","HI"
2013,10,28,1,"AA",1645,1,1805,"TX","TX"
2013,5,29,3,"WN",1550,0,1700,"TX","CO"
2013,10,2,3,"UA",852,0,1208,"NJ","CA"
2013,10,5,6,"MQ",1605,1,1650,"NY","IL"
2013,10,30,3,"UA",940,0,1147,"TX","CA"
2013,6,20,4,"DL",630,0,821,"MD","GA"
2013,10,9,3,"US",1145,0,1246,"NC","IL"
2013,8,1,4,"B6",538,0,655,"NY","NY"
2013,10,21,1,"DL",1849,1,1951,"GA","WI"
2013,10,9,3,"WN",1820,0,2010,"LA","CO"
2013,6,9,7,"WN",1240,0,1305,"PA","IL"
2013,5,3,5,"9E",655,0,840,"DC","OH"
2013,8,24,6,"WN",1525,0,1605,"NM","CA"
2013,4,21,7,"WN",1200,1,1315,"CA","CA"
2013,8,3,6,"WN",1550,0,1710,"CA","NV"
2013,9,13,5,"DL",1745,0,1944,"FL","GA"
2013,6,4,2,"US",520,0,627,"VA","NC"
2013,4,22,1,"WN",1445,0,1920,"CA","TX"
2013,7,10,3,"UA",1100,1,1337,"TX","IL"
2013,6,18,2,"FL",1851,1,2057,"MD","FL"
2013,7,10,3,"B6",1748,1,2035,"NY","FL"
2013,4,30,2,"DL",805,0,1010,"NJ","MN"
2013,5,20,1,"DL",2145,1,2343,"GA","CA"
2013,6,26,3,"AA",755,0,950,"GA","FL"
2013,5,9,4,"FL",735,0,1010,"NY","FL"
2013,7,8,1,"DL",1700,0,1824,"FL","GA"
2013,10,11,5,"WN",1145,0,1430,"NY","FL"
2013,10,2,3,"OO",1902,0,2011,"TX","CA"
2013,8,13,2,"WN",710,0,840,"CA","NV"
2013,8,11,7,"UA",731,0,1527,"CA","DC"
2013,10,11,5,"EV",955,1,1213,"TX","UT"
2013,4,22,1,"YV",1748,1,2000,"TX","IL"
2013,10,26,6,"WN",840,0,1155,"MA","TX"
2013,4,6,6,"FL",1405,0,1512,"GA","WI"
2013,9,28,6,"WN",745,0,910,"MO","TX"
2013,4,4,4,"US",1450,1,1615,"NC","MD"
2013,7,17,3,"WN",2140,0,2255,"CA","CA"
2013,7,31,3,"AA",1635,1,1900,"IL","CA"
2013,6,23,7,"AS",735,0,1030,"FL","WA"
2013,7,8,1,"WN",840,0,1025,"CA","OR"
2013,8,17,6,"UA",804,0,1110,"FL","NJ"
2013,6,6,4,"UA",705,0,1004,"NJ","CA"
2013,6,6,4,"OO",1340,0,1607,"IL","UT"
2013,6,5,3,"US",1100,0,1227,"MA","DC"
2013,4,1,1,"WN",1105,0,1430,"CO","TN"
2013,6,21,5,"WN",1115,0,1215,"PA","MD"
2013,7,20,6,"WN",1315,1,1510,"MD","FL"
2013,5,21,2,"WN",630,0,700,"NC","TN"
2013,4,20,6,"UA",633,0,1401,"NV","DC"
2013,5,5,7,"EV",1012,0,1200,"OH","NJ"
2013,10,3,4,"AA",1600,1,1830,"IL","CA"
2013,5,29,3,"UA",2039,0,2316,"IL","TX"
2013,6,24,1,"YV",1805,0,1928,"NC","KY"
2013,9,24,2,"WN",2035,0,2135,"CA","CA"
2013,6,2,7,"FL",1315,0,1640,"MO","FL"
2013,10,15,2,"EV",1027,0,1131,"NC","DC"
2013,4,14,7,"EV",1447,0,1824,"TX","OH"
2013,7,31,3,"WN",1735,0,2015,"LA","FL"
2013,5,26,7,"WN",1400,0,1530,"CA","CA"
2013,6,30,7,"WN",1140,0,1305,"MA","MD"
2013,8,11,7,"HA",955,0,1225,"CA","HI"
2013,4,15,1,"DL",1726,0,1905,"MI","NC"
2013,5,24,5,"UA",750,0,1013,"DC","TX"
2013,8,3,6,"YV",530,0,649,"DC","NC"
2013,5,6,1,"WN",850,0,950,"NV","CA"
2013,7,13,6,"MQ",1745,0,1925,"NY","NC"
2013,5,23,4,"9E",1720,1,2018,"MN","OH"
2013,8,5,1,"DL",1245,1,1443,"GA","MI"
2013,10,23,3,"9E",1130,0,1331,"NJ","MN"
2013,5,20,1,"AA",1140,1,1455,"NY","FL"
2013,9,1,7,"DL",830,0,1016,"GA","FL"
2013,8,21,3,"VX",615,0,820,"WA","CA"
2013,6,11,2,"DL",1445,0,1755,"TX","GA"
2013,4,15,1,"B6",504,0,908,"PR","MA"
2013,9,1,7,"WN",2020,0,2305,"CA","NM"
2013,5,3,5,"AA",1350,1,1515,"IL","MN"
2013,8,22,4,"MQ",1705,1,1950,"CA","UT"
2013,9,4,3,"EV",1919,0,2119,"NC","NY"
2013,5,20,1,"OO",1735,0,1848,"TX","TX"
2013,9,25,3,"AA",750,0,1030,"NM","TX"
2013,10,17,4,"9E",1200,0,1349,"IL","TN"
2013,8,30,5,"DL",1650,0,2230,"UT","GA"
2013,9,13,5,"FL",700,0,922,"IN","FL"
2013,7,6,6,"DL",1307,0,1629,"MN","DC"
2013,9,13,5,"EV",912,0,1115,"NJ","MN"
2013,8,27,2,"EV",1713,1,1840,"DC","NY"
2013,8,4,7,"OO",2236,0,44,"CA","AZ"
2013,4,27,6,"YV",735,0,903,"AZ","CA"
2013,8,16,5,"AA",905,0,1415,"CA","TX"
2013,10,22,2,"OO",1220,0,1414,"DC","GA"
2013,4,22,1,"UA",1814,0,1840,"OH","IL"
2013,10,25,5,"B6",1625,1,1730,"NV","CA"
2013,5,3,5,"US",1140,0,1352,"DC","FL"
2013,10,6,7,"EV",2001,0,2113,"OH","DC"
2013,9,14,6,"YV",1025,0,1159,"OH","NC"
2013,7,19,5,"UA",1110,0,1404,"IL","DC"
2013,4,1,1,"AA",1210,0,1330,"TX","CA"
2013,8,8,4,"WN",1135,0,1300,"CA","CA"
2013,4,21,7,"WN",850,0,1000,"LA","TX"
2013,7,19,5,"WN",740,0,1010,"NV","WA"
2013,5,5,7,"WN",1115,1,1215,"CA","NV"
2013,10,18,5,"WN",610,0,730,"AZ","CA"
2013,5,6,1,"UA",1547,0,2129,"CO","NY"
2013,10,27,7,"DL",1610,0,1635,"GA","TN"
2013,6,28,5,"US",736,0,900,"FL","AZ"
2013,6,8,6,"DL",1320,0,1630,"TX","GA"
2013,10,12,6,"WN",840,0,955,"MD","RI"
2013,6,6,4,"DL",1014,0,1300,"MN","MI"
2013,4,17,3,"FL",1840,1,2010,"GA","IN"
2013,5,29,3,"YV",2204,1,2328,"DC","NC"
2013,5,25,6,"WN",1140,0,1425,"WI","CA"
2013,5,8,3,"AA",1340,0,1450,"TX","TX"
2013,5,17,5,"OO",1325,1,1424,"OH","MN"
2013,7,10,3,"AA",1105,0,1430,"TX","NC"
2013,7,21,7,"DL",1850,1,2138,"FL","NY"
2013,4,3,3,"EV",600,0,724,"NY","DC"
2013,6,7,5,"US",1800,0,2034,"OR","AZ"
2013,9,25,3,"B6",1805,0,1942,"MA","PA"
2013,10,24,4,"WN",830,0,1310,"TX","MA"
2013,7,23,2,"WN",1405,1,1515,"LA","TX"
2013,9,27,5,"UA",1100,0,1409,"IL","NY"
2013,4,12,5,"DL",745,0,919,"GA","IN"
2013,4,22,1,"EV",625,1,753,"GA","TX"
2013,4,19,5,"WN",600,0,835,"IL","TX"
2013,4,8,1,"DL",1725,0,1953,"GA","CA"
2013,9,4,3,"WN",1440,1,1550,"CA","CA"
2013,6,18,2,"DL",1715,1,1855,"FL","GA"
2013,6,28,5,"DL",630,0,1505,"CA","NY"
2013,5,12,7,"WN",1335,0,1425,"TX","TX"
2013,5,15,3,"WN",935,0,1105,"CA","CA"
2013,4,19,5,"UA",1132,0,1514,"IL","FL"
2013,4,1,1,"UA",900,0,1027,"TX","CA"
2013,9,20,5,"EV",747,0,901,"GA","TX"
2013,9,30,1,"DL",1600,0,1844,"MA","GA"
2013,7,23,2,"OO",1547,0,1738,"OH","GA"
2013,4,8,1,"AS",2230,1,640,"WA","MA"
2013,6,18,2,"YV",1610,0,1733,"DC","NC"
2013,9,12,4,"WN",920,0,1045,"NV","OR"
2013,4,17,3,"UA",1415,1,2011,"CA","IL"
2013,6,19,3,"WN",650,0,745,"NC","IL"
2013,9,21,6,"AS",2220,0,550,"CA","FL"
2013,6,12,3,"DL",1825,0,2045,"NV","UT"
2013,4,14,7,"WN",1535,0,1645,"CA","NV"
2013,6,27,4,"B6",2249,0,646,"CA","DC"
2013,8,24,6,"VX",1710,0,2000,"PA","CA"
2013,10,29,2,"DL",1115,0,1341,"LA","GA"
2013,8,25,7,"UA",1745,0,1959,"OH","CA"
2013,9,3,2,"AA",1805,0,2105,"PA","FL"
2013,7,3,3,"WN",700,0,825,"CA","AZ"
2013,9,16,1,"WN",635,0,830,"TN","TX"
2013,5,14,2,"WN",2040,0,2255,"NV","UT"
2013,5,25,6,"UA",857,0,1013,"TX","LA"
2013,8,20,2,"UA",1655,0,1836,"DC","MA"
2013,7,1,1,"OO",1206,0,1449,"IL","TX"
2013,8,15,4,"F9",1545,0,2135,"CO","FL"
2013,5,27,1,"DL",1405,0,1533,"KY","GA"
2013,10,14,1,"UA",1043,0,1311,"NJ","NV"
2013,5,10,5,"AA",1435,0,1720,"DC","FL"
2013,10,11,5,"UA",1055,0,1705,"CA","IL"
2013,7,16,2,"UA",824,0,1635,"NV","NJ"
2013,10,22,2,"EV",1555,0,1904,"TX","OH"
2013,7,21,7,"US",1210,0,1328,"MD","NC"
2013,4,24,3,"UA",1520,0,1646,"FL","TX"
2013,9,19,4,"US",1100,0,1349,"LA","NC"
2013,4,29,1,"UA",2032,0,2,"TX","FL"
2013,5,27,1,"HA",1145,0,1220,"HI","HI"
2013,7,31,3,"EV",1917,0,2054,"NE","IL"
2013,7,23,2,"MQ",1725,1,1730,"IN","IL"
2013,10,15,2,"WN",1015,0,1500,"CO","MI"
2013,6,21,5,"WN",1735,0,1755,"IN","MO"
2013,8,12,1,"DL",655,0,833,"MN","OR"
2013,7,3,3,"WN",950,0,1115,"NV","CA"
2013,8,20,2,"WN",1555,1,1715,"CA","CA"
2013,7,30,2,"WN",1005,0,1220,"LA","IL"
2013,9,18,3,"AS",1255,0,1845,"WA","IL"
2013,7,2,2,"DL",635,0,1220,"CA","MN"
2013,10,5,6,"AA",920,0,1025,"FL","FL"
2013,8,21,3,"DL",2145,0,2250,"UT","WA"
2013,7,29,1,"AA",2150,0,25,"FL","MD"
2013,4,26,5,"OO",2150,1,2357,"AZ","NM"
2013,4,17,3,"WN",2110,1,2245,"MO","TX"
2013,8,18,7,"WN",940,0,1110,"NY","IL"
2013,10,18,5,"VX",1710,0,2010,"PA","CA"
2013,6,1,6,"EV",905,0,1110,"MN","TN"
2013,10,22,2,"AA",1600,0,1830,"IL","CA"
2013,10,10,4,"MQ",2100,1,2235,"NY","NC"
2013,6,27,4,"US",700,0,1028,"TX","NC"
2013,5,28,2,"AA",1520,0,1930,"AZ","TX"
2013,4,22,1,"9E",914,0,1130,"IL","MI"
2013,6,30,7,"WN",900,0,1000,"TX","TX"
2013,5,19,7,"DL",1000,0,1237,"FL","MI"
2013,5,3,5,"WN",2115,0,2125,"NM","AZ"
2013,10,25,5,"WN",610,0,740,"NE","IL"
2013,7,25,4,"UA",823,0,1014,"FL","CO"
2013,7,24,3,"DL",826,0,919,"GA","IL"
2013,5,24,5,"UA",857,0,1340,"TX","NJ"
2013,5,15,3,"WN",1810,0,1945,"PA","IL"
2013,6,22,6,"OO",1417,0,1607,"CA","OR"
2013,5,12,7,"WN",1420,0,1435,"OH","IL"
2013,7,31,3,"AA",810,0,955,"MA","IL"
2013,7,11,4,"DL",1815,0,2041,"PA","GA"
2013,5,24,5,"FL",1600,1,1749,"GA","FL"
2013,9,29,7,"UA",805,0,1412,"CA","IL"
2013,4,25,4,"UA",1633,1,1945,"NJ","CA"
2013,5,22,3,"B6",645,0,808,"MD","MA"
2013,9,11,3,"EV",1251,1,1641,"TX","VA"
2013,8,14,3,"DL",1737,0,1758,"GA","TN"
2013,5,22,3,"AA",1710,0,1950,"WI","TX"
2013,9,11,3,"DL",1215,0,1308,"MI","MN"
2013,5,1,3,"DL",1007,0,1150,"GA","VA"
2013,5,7,2,"AA",855,0,1040,"TX","TN"
2013,5,20,1,"WN",1215,1,1325,"FL","FL"
2013,8,3,6,"OO",1654,0,1755,"TX","TX"
2013,9,15,7,"AA",1610,0,1820,"TX","WA"
2013,7,20,6,"AA",2110,1,2215,"TX","TX"
2013,6,22,6,"UA",600,0,743,"TX","CA"
2013,8,7,3,"B6",855,0,1014,"CA","CA"
2013,8,27,2,"UA",1032,0,1551,"CO","DC"
2013,9,18,3,"WN",2010,0,2125,"CA","CA"
2013,5,29,3,"OO",853,0,1027,"CO","UT"
2013,9,8,7,"WN",1845,1,1910,"FL","TN"
2013,5,28,2,"UA",1405,0,1737,"TX","FL"
2013,7,13,6,"DL",1400,1,1556,"FL","GA"
2013,7,9,2,"WN",1730,1,1915,"FL","NV"
2013,5,31,5,"WN",1800,1,2350,"CO","MA"
2013,6,22,6,"YV",1150,0,1339,"NY","NC"
2013,8,16,5,"AA",805,1,1145,"TX","OH"
2013,4,15,1,"WN",1230,0,1350,"CA","CA"
2013,4,30,2,"WN",1050,0,1240,"IL","NV"
2013,7,20,6,"US",1525,0,1859,"TX","NC"
2013,5,5,7,"OO",1642,0,1930,"CA","UT"
2013,8,20,2,"EV",815,1,930,"DC","NY"
2013,7,24,3,"EV",820,1,1026,"NJ","MN"
2013,4,20,6,"DL",600,0,722,"MA","NY"
2013,8,18,7,"US",2010,0,2153,"MD","AZ"
2013,10,29,2,"WN",1610,0,1625,"NM","AZ"
2013,9,12,4,"WN",1745,1,1755,"OH","TN"
2013,9,21,6,"B6",729,0,1021,"NY","FL"
2013,5,9,4,"WN",600,0,720,"CA","NV"
2013,5,26,7,"WN",2030,0,2205,"MD","MI"
2013,5,29,3,"WN",1035,0,1220,"TX","TN"
2013,5,25,6,"B6",1615,1,1934,"MA","FL"
2013,6,5,3,"YV",1959,0,2119,"NC","DC"
2013,9,6,5,"UA",1250,1,1350,"TX","TX"
2013,5,1,3,"WN",1150,1,1625,"AZ","TX"
2013,10,5,6,"WN",1340,1,1500,"CA","NV"
2013,7,14,7,"DL",2010,0,2105,"OH","NV"
2013,5,12,7,"F9",1700,0,1817,"CO","CA"
2013,4,15,1,"WN",1750,0,2000,"GA","CA"
2013,4,5,5,"UA",920,0,1112,"TX","CA"
2013,8,17,6,"DL",900,0,1053,"MN","CA"
2013,7,14,7,"WN",915,0,1020,"MO","OK"
2013,7,5,5,"B6",913,0,1033,"CA","CA"
2013,10,30,3,"AA",1225,0,1430,"TX","OR"
2013,8,29,4,"WN",2025,0,2150,"NV","CA"
2013,5,15,3,"WN",1635,0,1800,"CO","UT"
2013,8,20,2,"DL",2045,1,2212,"GA","FL"
2013,6,10,1,"AA",810,0,1000,"MA","IL"
2013,10,18,5,"UA",820,0,1019,"IL","NV"
2013,9,19,4,"US",1215,0,1328,"PA","MA"
2013,5,17,5,"EV",1935,0,2328,"TX","VA"
2013,7,22,1,"WN",1505,0,1615,"FL","FL"
2013,4,26,5,"US",1400,1,1521,"DC","NY"
2013,5,9,4,"US",2215,0,2359,"NC","NJ"
2013,10,22,2,"DL",714,0,945,"MO","GA"
2013,7,20,6,"US",2215,0,707,"HI","AZ"
2013,9,27,5,"US",700,0,812,"VA","NC"
2013,8,8,4,"UA",1018,0,1258,"TX","IL"
2013,5,16,4,"B6",700,0,1008,"CT","FL"
2013,7,18,4,"MQ",1305,0,1525,"GA","NY"
2013,7,10,3,"DL",730,1,1257,"UT","MI"
2013,9,9,1,"WN",1625,1,1715,"MD","TN"
2013,7,17,3,"B6",1015,1,1140,"NC","NY"
2013,7,2,2,"UA",720,0,919,"PA","TX"
2013,4,2,2,"EV",752,0,940,"TN","IL"
2013,8,4,7,"DL",1830,0,2115,"CA","UT"
2013,10,3,4,"OO",1019,0,1304,"CA","UT"
2013,8,15,4,"WN",755,0,900,"CA","CA"
2013,6,19,3,"UA",1824,1,2135,"NJ","WA"
2013,6,16,7,"AS",1840,0,2019,"WA","CA"
2013,10,3,4,"WN",1955,1,2150,"AZ","CA"
2013,6,17,1,"HA",711,1,747,"HI","HI"
2013,4,19,5,"DL",605,0,917,"TX","GA"
2013,10,28,1,"AA",730,0,1040,"IL","NY"
2013,9,19,4,"OO",604,0,855,"CA","UT"
2013,9,15,7,"EV",1801,0,2027,"FL","NJ"
2013,5,6,1,"DL",1045,0,1227,"GA","MN"
2013,7,23,2,"AA",1620,0,1845,"TX","IL"
2013,6,1,6,"B6",1820,0,2127,"FL","NY"
2013,6,26,3,"WN",1200,0,1305,"DC","MO"
2013,5,27,1,"OO",1256,0,1336,"MI","MO"
2013,7,8,1,"B6",53,1,629,"CO","NY"
2013,10,31,4,"US",1810,0,2016,"PA","MN"
2013,7,19,5,"DL",1330,0,1500,"NC","GA"
2013,4,15,1,"WN",1355,1,2000,"CA","IL"
2013,8,19,1,"UA",1201,0,1340,"FL","TX"
2013,4,17,3,"OO",853,0,1025,"CO","UT"
2013,4,28,7,"OO",2038,0,2200,"NV","CA"
2013,10,15,2,"WN",2050,0,2215,"CA","CA"
2013,8,16,5,"UA",640,0,745,"GA","IL"
2013,4,12,5,"OO",1410,0,1530,"AZ","CA"
2013,9,6,5,"DL",1320,0,1504,"GA","DC"
2013,4,16,2,"EV",1555,0,1855,"TX","GA"
2013,7,30,2,"WN",1355,0,1700,"NV","CO"
2013,8,8,4,"WN",605,0,740,"CA","CA"
2013,9,9,1,"OO",1840,0,1957,"CA","CA"
2013,4,24,3,"AA",1155,0,1300,"TX","TX"
2013,10,9,3,"WN",820,0,1000,"CO","CA"
2013,10,29,2,"DL",1645,0,1815,"GA","NV"
2013,4,6,6,"B6",1921,0,2037,"CA","CA"
2013,6,18,2,"US",1759,0,1924,"NC","PA"
2013,4,24,3,"FL",2100,0,2249,"GA","FL"
2013,4,24,3,"F9",1017,0,1135,"UT","CO"
2013,7,30,2,"WN",1645,0,1915,"MD","CA"
2013,8,10,6,"US",800,0,1017,"TN","NC"
2013,7,22,1,"WN",1420,0,1555,"CA","CA"
2013,4,8,1,"WN",2055,0,2350,"TN","PA"
2013,7,16,2,"EV",958,0,1323,"TX","IN"
2013,5,7,2,"DL",1715,0,1953,"TN","CA"
2013,6,26,3,"UA",1239,1,1338,"DC","IL"
2013,6,9,7,"US",820,0,901,"TX","AZ"
2013,6,10,1,"WN",1525,1,1600,"TX","AZ"
2013,9,28,6,"MQ",1455,0,1750,"NY","FL"
2013,6,6,4,"MQ",855,0,1120,"NY","GA"
2013,4,1,1,"EV",1030,0,1150,"GA","OK"
2013,10,27,7,"WN",1610,0,1625,"NM","AZ"
2013,4,12,5,"B6",1645,1,2004,"NY","FL"
2013,7,17,3,"B6",933,0,1332,"MA","PR"
2013,6,20,4,"OO",1118,0,1215,"UT","CA"
2013,7,26,5,"B6",740,0,1045,"MA","WA"
2013,9,25,3,"9E",1345,1,1524,"TN","TX"
2013,9,22,7,"DL",1900,1,2056,"MD","GA"
2013,8,31,6,"AA",1550,0,1855,"TX","IN"
2013,5,10,5,"WN",1845,1,2015,"MO","TX"
2013,4,26,5,"UA",1300,0,1438,"NY","IL"
2013,6,17,1,"EV",635,0,745,"NJ","DC"
2013,7,24,3,"9E",1350,0,1549,"OH","CT"
2013,6,12,3,"AA",850,1,1100,"FL","TX"
2013,4,19,5,"DL",700,0,831,"MN","MO"
2013,8,12,1,"OO",903,0,1029,"CA","CA"
2013,6,21,5,"OO",1725,0,1845,"TX","OK"
2013,7,16,2,"WN",600,0,730,"CA","OR"
2013,6,25,2,"OO",1743,0,2034,"TX","IL"
2013,4,19,5,"AA",1955,1,2115,"TX","CA"
2013,5,22,3,"WN",1325,1,1440,"CO","NM"
2013,6,18,2,"US",700,0,924,"FL","DC"
2013,6,21,5,"US",750,0,913,"NV","AZ"
2013,5,12,7,"AA",700,0,815,"TX","TX"
2013,4,26,5,"F9",1505,1,1735,"CO","MO"
2013,8,28,3,"DL",1330,0,1639,"FL","MI"
2013,8,12,1,"UA",842,0,1152,"NJ","WA"
2013,6,3,1,"EV",1542,0,1736,"TX","TN"
2013,9,4,3,"WN",1550,0,2100,"CA","MO"
2013,6,22,6,"DL",1520,0,1802,"NY","NV"
2013,5,18,6,"OO",1249,0,1618,"MN","DC"
2013,5,23,4,"YV",1845,0,1909,"TX","AZ"
2013,8,22,4,"OO",1344,0,1641,"CO","MN"
2013,10,8,2,"WN",1630,0,1750,"IL","TN"
2013,10,2,3,"B6",735,0,848,"MA","NY"
2013,6,18,2,"FL",735,0,900,"CA","CA"
2013,8,19,1,"WN",1830,0,2025,"TN","TX"
2013,7,21,7,"OO",945,1,1415,"AZ","TX"
2013,8,28,3,"B6",930,0,1049,"MA","NJ"
2013,6,30,7,"OO",2007,0,2213,"WA","CA"
2013,6,2,7,"HA",1815,0,1849,"HI","HI"
2013,6,3,1,"US",1045,0,1251,"GA","PA"
2013,9,25,3,"AA",1240,0,1340,"TX","TX"
2013,6,3,1,"UA",1155,0,1318,"TX","CA"
2013,9,8,7,"AS",1250,0,2056,"CA","DC"
2013,7,17,3,"EV",1435,1,1821,"TX","OH"
2013,7,14,7,"US",700,0,1229,"CO","PA"
2013,4,24,3,"EV",1555,1,1800,"IN","NJ"
2013,9,20,5,"US",1355,0,1510,"AZ","CA"
2013,4,12,5,"WN",1830,0,2030,"TX","TN"
2013,8,4,7,"UA",824,0,1016,"DC","NV"
2013,4,29,1,"B6",1735,0,1856,"CA","CA"
2013,7,31,3,"OO",1659,0,2020,"CA","CO"
2013,7,14,7,"UA",1900,0,2151,"NY","TX"
2013,7,2,2,"WN",930,0,1030,"TX","TX"
2013,4,27,6,"UA",819,0,1139,"CA","CO"
2013,4,30,2,"UA",1655,1,1844,"FL","CO"
2013,7,10,3,"AA",705,0,815,"GA","TX"
2013,4,13,6,"US",2005,0,2208,"NC","RI"
2013,4,23,2,"EV",700,0,906,"OH","MA"
2013,5,2,4,"AA",1910,1,2125,"DC","TX"
2013,6,22,6,"FL",2010,0,2135,"IN","GA"
2013,8,17,6,"OO",1924,0,2237,"TX","GA"
2013,5,31,5,"DL",1400,0,1625,"GA","NJ"
2013,5,25,6,"VX",1910,0,2300,"MA","CA"
2013,8,25,7,"UA",1037,0,1635,"CA","TX"
2013,4,9,2,"WN",1950,0,2100,"TN","MO"
2013,8,11,7,"UA",2033,0,2203,"CA","CA"
2013,10,4,5,"OO",1410,0,1611,"TX","UT"
2013,10,16,3,"UA",1828,0,2354,"NV","IL"
2013,9,2,1,"EV",1743,1,1855,"VA","IL"
2013,6,10,1,"FL",2100,1,2251,"GA","FL"
2013,10,22,2,"DL",2154,0,2344,"GA","DC"
2013,4,14,7,"AA",1130,0,1255,"MN","IL"
2013,4,24,3,"AA",1630,1,1820,"MO","TX"
2013,9,2,1,"DL",2035,1,2233,"GA","MD"
2013,4,4,4,"B6",800,0,1000,"TX","CA"
2013,4,15,1,"FL",1815,0,2025,"FL","MD"
2013,5,13,1,"MQ",600,1,720,"FL","FL"
2013,5,11,6,"WN",1530,0,1625,"TX","TX"
2013,5,2,4,"WN",620,0,830,"PA","AZ"
2013,6,13,4,"YV",1610,1,1729,"NC","DC"
2013,4,30,2,"DL",1735,0,1923,"MN","OR"
2013,6,17,1,"9E",735,0,911,"MI","DC"
2013,7,22,1,"MQ",1855,1,2020,"IL","TN"
2013,5,5,7,"B6",700,0,1014,"MA","FL"
2013,4,1,1,"WN",1900,0,2025,"IL","MN"
2013,6,29,6,"AS",1355,0,1624,"CA","WA"
2013,7,18,4,"AA",1445,0,1550,"TX","TX"
2013,6,24,1,"UA",623,0,925,"MA","TX"
2013,7,18,4,"WN",1300,0,1435,"TX","MO"
2013,4,11,4,"WN",1440,1,1610,"CO","UT"
2013,7,19,5,"WN",610,0,910,"IL","NY"
2013,5,6,1,"US",1710,0,1750,"UT","AZ"
2013,5,28,2,"YV",1005,0,1122,"CA","AZ"
2013,10,5,6,"US",905,0,1710,"AZ","MA"
2013,4,25,4,"AS",1145,0,1404,"OR","CA"
2013,5,22,3,"FL",1202,1,1500,"WI","GA"
2013,9,4,3,"US",1840,0,100,"AZ","IN"
2013,4,10,3,"DL",1605,0,1924,"NY","FL"
2013,6,8,6,"DL",805,0,1100,"NY","FL"
2013,9,10,2,"DL",1029,0,1244,"NY","NV"
2013,5,24,5,"DL",1130,0,1236,"MN","CO"
2013,10,11,5,"WN",1240,1,1340,"TX","LA"
