cons_12m,cons_gas_12m,cons_last_month,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,length_contract,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,price_peak_fix_diff,price_peak_var_diff,price_off_peak_var_diff,price_off_peak_fix_diff,churn,price_off_peak_sensitivity,price_peak_var_sensitivity,price_mid_peak_var_sensitivity,price_off_peak_fix_sensitivity
2958,0,0,0,0.0,28.02,28.02,1,26.77,6,13.856,7.0,-0.005617120000000003,2.1777792000000034,0.0,0.0,0.007920999999999984,2.177780400000003,0,2.6711961974140583e-05,0.0,0.0,-0.0027565542314348162
1366,0,341,0,63.83,46.32,46.32,1,17.49,4,13.2,4.0,-0.003034000000000009,-1.1999999998124622e-06,0.0,0.085483,0.04586699999999999,1.4940011999999996,0,1.0819660548170868e-05,1.0012668989125754e-05,0.0,-0.0001749881811518094
5994,0,800,0,82.51,25.46,25.46,1,67.31,4,17.2,5.0,-0.007016000000000008,0.4962492000000083,0.4310855999999994,0.004169000000000006,0.008161000000000002,0.4962492000000083,1,2.934101608844491e-05,7.9948802623724e-06,-9.375494026343011e-06,-0.0015431530132773443
10,0,0,0,0.0,35.59,35.59,1,0.11,6,26.3,6.0,-0.01185,0.16291560000000516,0.09775199999999984,0.006953000000000001,0.01185,0.16291560000000516,0,4.8028383371999e-05,2.82858476094037e-05,4.564164859330017e-06,-0.0006568035380976699
2288838,0,237044,0,0.0,21.24,21.24,1,123.56,6,11.5,6.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5192128072787149e-05,0.0,0.0,-0.0007153830818175583
528,0,150,0,41.27,197.28,197.28,1,65.99,3,13.15,4.0,0.11886899999999997,14.939998799999998,0.0,0.0,0.123331,14.940000000000005,1,-0.00013718731438589588,0.0,0.0,-0.018797631823231124
4043,14289,357,1,35.61,29.85,29.85,2,48.81,3,16.5,3.0,-0.009528000000000009,0.16291560000000516,0.09775199999999984,0.004630999999999996,0.009528000000000009,0.16291560000000516,0,3.8562464577461104e-05,1.872076459786443e-05,-5.194754063673684e-06,-0.0006746544120425504
50243,28066,0,1,0.0,27.32,27.32,3,141.34,5,13.2,5.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,0,1.8300980118037326e-05,0.0,0.0,-0.0006529119918990968
13561,277,2741,1,397.57,11.7,11.7,2,152.17,3,11.0,4.0,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0044620000000000215,0.1777799999999985,0,1.5466406208673727e-05,0.0,0.0,-0.0006555988906605357
1845,0,310,0,44.81,28.02,28.02,1,21.61,6,13.856,7.0,-0.006877999999999995,2.1777792000000034,0.0,0.0,0.007920999999999984,2.177780400000003,0,3.099475935343944e-05,0.0,0.0,-0.002756554653104719
13379,0,0,0,0.0,17.62,17.62,1,86.03,4,12.5,4.0,-0.0037669999999999926,0.17777879999999868,0.0,0.085483,0.005334000000000005,0.1777799999999985,0,1.5725665188051152e-05,-2.9392028322917537e-05,0.0,-0.0006555988906605357
2123,0,0,0,0.0,12.82,12.82,1,29.17,6,13.2,7.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0044619999999999105,0.1777799999999985,0,1.4757906310690221e-05,0.0,0.0,-0.0005528257067504927
1676,0,131,0,3.74,37.44,37.44,1,3.28,6,15.001,7.0,-0.012678999999999899,0.8295828000000043,0.7644192000000025,0.006998000000000004,0.012678999999999899,0.8295828000000043,1,4.4881565921816854e-05,2.4916863773416674e-05,7.77523029373313e-06,-0.0019120506381724825
18725,0,0,0,0.0,26.2,26.2,1,50.78,5,15.0,6.0,-0.003044999999999992,1.6777799999999985,0.0,0.0,0.004461999999999994,1.6777799999999985,0,1.4722869168977763e-05,0.0,0.0,-0.0038669918613174503
41588,0,5111,0,520.17,5.76,5.76,1,527.27,3,17.320999999999998,4.0,-0.010366,0.16291560000000516,24.43733004,0.02167999999999999,0.027098999999999998,3.7009605600000057,0,2.4234359296007746e-05,2.8831007095842975e-05,4.509865035403647e-05,-0.0026461182054091864
23481,7913,0,1,0.0,14.7,14.7,2,194.14,6,13.856,7.0,-0.003573000000000104,0.17777879999999868,0.0,0.0024050000000000044,0.004627999999999993,0.1777799999999985,0,1.4767499678836029e-05,-5.833209905464329e-06,0.0,-0.0006555988906605357
535973,147192,65016,1,180.55,17.22,17.22,2,165.61,6,10.392,6.0,-0.0015469999999999928,0.17777879999999868,0.0,0.004430000000000003,0.004627999999999993,0.17777879999999868,0,6.26010156350361e-06,-1.479055927938276e-05,0.0,-0.0007153819664326523
76233,0,7612,0,671.99,2.8,2.8,1,294.93,4,10.392,5.0,-0.005043000000000103,0.0,0.0,0.0,0.005043000000000103,0.0,0,1.979550143201549e-05,0.0,0.0,0.0
35055,0,6003,0,869.45,21.81,21.81,1,454.73,4,13.15,4.0,-0.0020439999999999903,0.0,0.0,0.0,0.004461999999999994,0.0,0,1.0417045136815969e-05,0.0,0.0,0.0
9219,0,2740,0,247.16,10.08,10.08,1,98.01,6,10.392,7.0,-0.0029930000000001067,0.17777879999999868,0.0,0.004146999999999998,0.005775000000000002,0.1777799999999985,0,1.462245052179795e-05,-5.183993168645285e-06,0.0,-0.0005528245913655869
4394,0,0,1,0.0,27.32,27.32,3,49.33,5,13.2,5.0,-0.0035200000000001064,0.17777879999999868,0.0,0.0024319999999999897,0.004628000000000104,0.17777879999999868,0,1.4588796276005295e-05,-5.8960220961074915e-06,0.0,-0.0006529119918990968
1899670,0,218019,0,0.0,16.66,16.66,1,453.85,6,13.2,6.0,-0.0015469999999999928,0.17777879999999868,0.0,0.0036769999999999997,0.022152000000000005,0.1777799999999985,0,-6.5691599096206065e-06,-1.4089854229167762e-05,0.0,-0.0007167265311982776
8471,0,0,0,0.0,15.12,15.12,1,84.58,6,13.2,7.0,-0.002718999999999999,-1.1999999998124622e-06,0.0,0.0,0.0044440000000000035,1.1999999998124622e-06,0,1.3940414566503697e-05,0.0,0.0,3.713415601206092e-09
39375,0,3197,0,92.4,40.8,40.8,1,141.86,6,20.4,7.0,-0.010714999999999988,3.600000006542814e-06,2.640000001719045e-06,0.008206999999999992,0.012183000000000013,3.600000006542814e-06,0,4.032450068389117e-05,2.428627456907298e-05,5.468306745962784e-06,-1.4486401549780841e-08
1679,0,131,0,26.37,43.8,43.8,2,18.55,6,12.5,6.0,0.049644999999999995,1.6777787999999987,0.0,0.0,0.05329300000000001,1.6777787999999987,0,-0.00010616537319297819,0.0,0.0,-0.003981024692626818
170442,0,29580,0,10.89,22.44,22.44,1,83.38,6,13.8,6.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5110722355305984e-05,0.0,0.0,-0.0007362054318338052
2374,0,0,0,0.0,20.54,20.54,1,34.12,6,10.392,7.0,-0.004461999999999994,-1.1999999998124622e-06,0.0,0.0,0.004461999999999994,1.1999999998124622e-06,0,1.7988808366898133e-05,0.0,0.0,4.4071306036292074e-09
9818,0,1477,0,141.84,94.2,94.2,1,105.37,12,37.71,12.0,-0.007922999999999986,0.16291560000000516,0.09774935999999812,0.004168999999999909,0.008161000000000002,0.16291560000000516,0,3.216504447181684e-05,1.4687820692052423e-05,-1.3206293309957596e-05,-0.000504144442345347
2206,0,62,0,7.51,26.04,26.04,1,30.35,4,10.392,5.0,-0.0022319999999999007,0.17777879999999868,0.0,0.002703999999999998,0.004627999999999993,0.1777799999999985,1,9.822263868632079e-06,-6.93583891907451e-06,0.0,-0.0006555984689906324
3118110,468369,289924,1,353.43,24.0,24.0,2,387.56,4,16.0,4.0,-0.009007000000000015,3.600000006542814e-06,24.33958068,0.022537,0.024896,3.7009605600000057,0,6.284204003597076e-06,3.5363592053260245e-05,7.55817419954508e-05,-0.0038175663649485238
0,0,0,0,0.0,31.26,31.26,1,0.0,5,17.25,5.0,-0.009528000000000009,0.16291560000000516,0.09774935999999812,0.004630999999999996,0.009528000000000009,0.16291560000000516,0,3.840234714466002e-05,1.866665029358199e-05,-5.041664462597594e-06,-0.0006555724433428505
2002,0,0,0,0.0,21.38,21.38,1,31.06,6,10.35,6.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,0,1.8300980118037326e-05,0.0,0.0,-0.0006529119918990968
4664,0,0,0,0.0,19.52,19.52,1,57.34,6,12.5,7.0,-0.006765999999999994,-1.1999999998124622e-06,0.0,0.0,0.006765999999999994,1.1999999998124622e-06,0,2.3299128700002243e-05,0.0,0.0,4.4071306036292074e-09
14878,0,0,0,0.0,18.12,18.12,1,88.02,6,10.392,7.0,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.004461999999999994,1.6777799999999985,0,1.5531863282224068e-05,0.0,0.0,-0.003866988147901849
35323,20175,4444,1,591.62,144.35,144.35,2,606.29,4,43.6,4.0,-0.0017599999999999838,0.16491552000000098,0.09974928000000105,0.006024000000000002,0.00816099999999989,0.16491552000000098,0,9.297534213449553e-06,1.7102096258624173e-05,3.163385752393619e-05,-0.0006636201222691622
23654,0,0,0,0.0,23.4,23.4,1,322.93,3,22.0,3.0,-0.0071370000000000045,0.0,0.0,0.004168999999999992,0.008298,0.0,0,3.080324338212514e-05,1.07053864929606e-05,-1.352202431780916e-05,0.0
1563319,0,17616,1,0.0,27.32,27.32,2,103.34,6,13.2,6.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,0,1.8300980118037326e-05,0.0,0.0,-0.0006529119918990968
1740024,0,222684,0,484.44,22.95,22.95,1,258.44,6,13.856,6.0,-0.005259999999999987,0.17777879999999868,0.0,0.0013309999999999989,0.005259999999999987,0.17777879999999868,0,2.1201215134775624e-05,-2.3201819679439997e-06,0.0,-0.0007153819664326523
8570,0,0,0,0.0,16.92,16.92,1,114.66,6,10.392,6.0,-0.005508000000000013,0.17777879999999868,0.0,0.0,0.005508000000000013,0.1777799999999985,0,2.0496176254996995e-05,0.0,0.0,-0.0007362054318338052
4936,0,793,0,0.0,25.92,25.92,1,0.03,5,10.35,6.0,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.005149999999999988,1.1999999998124622e-06,0,1.8854455872017865e-05,0.0,0.0,4.828800507062867e-09
10450,0,1978,0,291.32,11.7,11.7,1,141.83,3,11.0,4.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5425841261684686e-05,0.0,0.0,-0.0006555984689906324
6060,0,1232,0,180.61,19.04,19.04,1,87.0,7,13.5,7.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0034229999999998983,0.1777799999999985,0,1.3800020403382016e-05,0.0,0.0,-0.0007167254158133719
4244,3468,0,1,0.0,26.04,26.04,3,66.14,6,10.392,6.0,-0.008608999999999978,-1.1999999998124622e-06,0.0,0.0,0.008608999999999978,1.1999999998124622e-06,0,2.3937214258185864e-05,0.0,0.0,3.713415601206092e-09
834128,0,113655,0,230.6,16.66,16.66,4,150.39,6,13.2,6.0,-0.0015469999999999928,0.17777879999999868,0.0,0.0036769999999999997,0.0015469999999999928,0.1777799999999985,0,6.236819037111457e-06,-1.4824035940180306e-05,0.0,-0.0007167254158133719
5869,0,0,0,0.0,9.919999999999993,9.919999999999993,1,75.75,6,13.2,7.0,-0.00484699999999999,0.17777879999999868,0.0,0.0,0.00484699999999999,0.1777799999999985,1,1.8876166582282274e-05,0.0,0.0,-0.0004097483477038609
144978,0,8312,0,0.0,6.18,6.18,1,448.37,4,13.2,5.0,-0.0022240000000000038,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5156025421103131e-05,0.0,0.0,-0.00022502294247001722
411050,0,41722,0,1124.86,29.76,29.76,1,316.06,6,13.2,6.0,-0.004194000000000003,-1.1999999998124622e-06,0.0,0.0020899999999998975,0.004627999999999993,1.1999999998124622e-06,0,1.766759111621615e-05,-1.7339436715510828e-06,0.0,4.828800507062867e-09
879,0,0,0,0.0,21.52,21.52,1,13.59,6,13.2,6.0,-0.0037669999999999926,0.17777879999999868,0.0,0.085483,0.005932999999999994,0.1777799999999985,0,1.5841503502580618e-05,-9.366690344666028e-06,0.0,-0.0006959023720821223
273212,0,15417,0,266.17,24.18,24.18,1,486.74,4,20.0,4.0,-0.009458999999999995,0.0,0.0,0.005632999999999999,0.01061999999999999,0.0,0,3.794056192426565e-05,1.8192339663419503e-05,-5.36812991664841e-06,0.0
8955,0,758,0,78.64,37.92,37.92,1,115.27,6,15.2,6.0,-0.006756000000000012,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008161000000000002,0.16291560000000516,0,2.969510923366411e-05,1.3831630532528306e-05,-6.576274644641307e-06,-0.00037179883171744763
217269,0,19767,0,542.02,3.9,3.9,1,573.85,5,20.785,6.0,-0.009328000000000017,0.16291560000000516,0.09775199999999984,0.004168999999999992,0.009328000000000017,0.16291560000000516,0,3.653047282949581e-05,1.5184337003423222e-05,-2.1829276586740727e-06,-0.0005066099780097099
21712,0,3495,0,500.85,11.04,11.04,1,256.06,3,10.39,4.0,-0.005519000000000024,0.17777879999999868,0.0,0.085483,0.006203000000000014,0.1777799999999985,0,2.2744504311159227e-05,1.0012668989125754e-05,0.0,-0.0005528257067504927
7502,0,1004,0,141.68,36.24,36.24,1,122.45,4,14.49,5.0,-0.005257000000000012,-1.1999999998124622e-06,0.0,0.0,0.005257000000000012,1.1999999998124622e-06,0,2.0042541052361173e-05,0.0,0.0,4.828800507062867e-09
15040,4383,0,1,0.0,30.18,30.18,2,204.98,6,25.0,6.0,-0.008947999999999998,0.16291560000000516,0.09774935999999812,0.004168999999999992,0.008947999999999998,0.16291560000000516,0,3.511840007254535e-05,1.570071260702365e-05,-7.386568528916133e-06,-0.0005983252722340383
489,0,0,0,0.0,27.44,27.44,1,6.89,6,13.2,7.0,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.004461999999999994,2.177780400000003,0,1.5531863282224068e-05,0.0,0.0,-0.005019402336565136
61093,0,19042,0,1900.55,248.64,248.64,1,348.93,3,166.0,3.0,-0.009010000000000004,0.0,0.0,0.005030999999999994,0.009010000000000004,0.0,0,3.3969757653157585e-05,1.789213789663799e-05,-9.738194376223363e-07,0.0
9,0,0,0,0.0,23.76,23.76,1,0.15,5,10.392,5.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,0,1.8251841972024675e-05,0.0,0.0,-0.0005501388079890537
15551,0,737,0,64.03,8.25,8.25,1,215.75,3,43.648,4.0,-0.009786000000000003,0.16291560000000516,0.09775199999999984,0.007650999999999991,0.011643,0.16291560000000516,0,4.3339036204668617e-05,2.5105916225223086e-05,8.19961686981886e-06,-0.0002062228578337899
27773,0,1758,0,173.43,4.02,4.02,1,319.83,3,21.04,4.0,-0.012678999999999899,0.16291560000000516,0.09775199999999984,0.006998000000000004,0.012678999999999899,0.16291560000000516,0,4.328134375165264e-05,2.5141965979249032e-05,8.36993221542966e-06,-0.0003754983866214497
4213,0,0,0,0.0,24.4,24.4,1,55.5,4,15.0,4.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,1,1.5110722355305984e-05,0.0,0.0,-0.0007362054318338052
392524,0,41439,0,827.06,27.14,27.14,1,266.7,4,13.2,4.0,-0.004686999999999997,0.17777879999999868,0.0,0.0012649999999999884,0.004686999999999997,0.17777879999999868,0,1.884062313441296e-05,-8.787963515729547e-07,0.0,-0.0005501388079890537
9521,0,1669,0,46.54,5.52,5.52,1,20.87,3,10.392,4.0,-0.0062490000000000046,0.17777879999999868,0.0,0.0,0.007352999999999998,0.1777799999999985,0,2.6211012536745e-05,0.0,0.0,-0.0007167254158133719
15075,0,0,0,0.0,37.49,37.49,2,216.27,4,27.713,4.0,-0.006756000000000012,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008161000000000002,0.16291560000000516,0,2.855374779907962e-05,1.2772317144131031e-05,-8.99466111493163e-06,-0.000504144442345347
22886,0,1831,0,78.69,47.16,47.16,1,94.62,4,23.1,4.0,-0.007801000000000002,0.16291560000000516,0.09774935999999812,0.004168999999999909,0.008161000000000002,0.16291560000000516,0,3.157939938487582e-05,1.2161711919353722e-05,-1.0924991120750228e-05,-0.0005983252722340383
21728,3784,0,1,0.0,20.4,20.4,2,264.86,4,26.4,4.0,-0.008298000000000097,0.0,0.0,0.0033110000000001055,0.008298000000000097,0.0,0,3.3453861906885395e-05,1.3348485993456228e-05,-1.0893267639479774e-05,0.0
7926,7235,0,1,0.0,26.04,26.04,3,124.71,6,10.392,6.0,-0.009765999999999997,-1.1999999998124622e-06,0.0,0.0,0.009765999999999997,1.1999999998124622e-06,0,3.019801104805373e-05,0.0,0.0,4.4071306036292074e-09
4530,0,829,0,123.18,28.58,28.58,1,72.98,4,12.5,4.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,1,1.8251841972024675e-05,0.0,0.0,-0.0005501388079890537
2474,0,0,0,0.0,30.22,30.22,1,38.85,3,13.2,3.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,0,1.8251841972024675e-05,0.0,0.0,-0.0005501388079890537
7859,0,1333,0,187.26,6.66,6.66,1,52.94,4,12.5,5.0,-0.012417999999999985,0.17777879999999868,0.0,0.0,0.012417999999999985,0.17777879999999868,0,2.8214681367177725e-05,0.0,0.0,-0.0005501388079890537
3369,0,0,0,0.0,20.43,20.43,1,38.11,4,15.1,4.0,-0.007801000000000002,0.16291560000000516,0.09775199999999984,0.002904000000000004,0.007801000000000002,0.16291560000000516,0,3.145017796283562e-05,1.1707642200240323e-05,-1.201404054983336e-05,-0.0006568039597675741
4656,0,324,0,33.24,83.72,83.72,1,52.44,5,41.05,5.0,-0.009528000000000009,0.16291560000000516,0.09774935999999812,0.004630999999999996,0.009528000000000009,0.16291560000000516,0,3.792199484625677e-05,1.850430738073466e-05,-4.582395659369324e-06,-0.0005983252722340383
50461,4300,3776,1,547.82,23.4,23.4,2,370.77,3,10.392,4.0,-0.006319999999999992,0.17777879999999868,0.0,0.0,0.006319999999999992,0.1777799999999985,1,2.376649462333086e-05,0.0,0.0,-0.0005528257067504927
19330,0,0,0,0.0,31.08,31.08,1,270.48,3,13.8,4.0,-0.0039939999999998865,-1.1999999998124622e-06,0.0,0.0,0.004461999999999994,1.1999999998124622e-06,0,1.739996675004329e-05,0.0,0.0,4.4071306036292074e-09
4503,0,397,0,59.31,17.1,17.1,1,68.56,5,10.35,6.0,-0.003044999999999992,1.6777787999999987,0.0,0.085483,0.006412000000000001,1.6777799999999985,0,1.2488468310524338e-05,4.941736630116904e-05,0.0,-0.0021236721448489003
7018,0,0,0,0.0,21.09,21.09,1,78.3,3,10.392,4.0,-0.001492000000000021,2.1777792000000034,0.0,0.0020550000000000013,0.004628000000000021,2.177780400000003,0,1.4688606600116462e-05,4.346147161280617e-07,0.0,-0.002756554653104719
46192,0,2604,0,258.12,11.11,11.11,1,529.11,5,23.1,6.0,-0.009328000000000017,0.16291560000000516,0.09775199999999984,0.004168999999999992,0.009328000000000017,0.16291560000000516,0,3.653047282949581e-05,1.5184337003423222e-05,-2.1829276586740727e-06,-0.0005066099780097099
94571,0,3811,1,198.3,31.21,31.21,2,297.97,6,23.1,6.0,-0.004948000000000008,0.0,0.0,0.005031999999999995,0.00900999999999999,0.0,0,2.6258661991521172e-05,1.0208008705442935e-05,-1.1982917834823294e-05,0.0
45278,0,5420,0,554.24,8.839999999999991,8.839999999999991,1,544.24,4,18.41,5.0,-0.007793999999999995,0.16291560000000516,0.09775199999999984,0.004169000000000006,0.008160999999999988,0.16291560000000516,0,3.176030559732789e-05,1.2855226666465152e-05,-9.238670455146576e-06,-0.0005066099780097099
5877,0,455,0,65.29,19.2,19.2,1,87.47,4,10.392,4.0,-0.0066879999999999995,0.0,0.0,0.0,0.0066879999999999995,0.0,0,2.4787963515729504e-05,0.0,0.0,0.0
788113,0,16526,0,185.54,19.0,19.0,1,334.5,4,20.785,4.0,-0.0078099999999999975,0.16291560000000516,0.09775199999999984,0.004168999999999992,0.008161000000000002,0.16291560000000516,0,3.144800160204335e-05,1.1610442753398677e-05,-1.231335817004325e-05,-0.0006746544120425504
7411,43797,71,1,10.29,29.76,29.76,2,183.22,6,13.2,7.0,-0.003409000000000023,0.17777879999999868,0.0,0.0,0.004474000000000006,0.17777879999999868,0,1.4908861113419935e-05,0.0,0.0,-0.0006529119918990968
51661,0,4311,0,409.35,8.28,8.28,1,465.3,4,17.32,4.0,-0.008501999999999996,0.16291560000000516,0.09775199999999984,0.003605999999999998,0.008501999999999996,0.16291560000000516,0,3.4276299582108485e-05,1.4537795376744673e-05,-9.18388737332901e-06,-0.0006568035380976699
18315,0,1459,0,147.84,54.07,54.07,1,237.79,4,40.0,4.0,-0.005528000000000005,0.0,0.0,0.004168999999999992,0.00816099999999989,0.0,0,2.4753685833251385e-05,8.703032547173355e-06,-1.3487893993093094e-05,0.0
13685,0,0,0,0.0,16.12,16.12,1,65.07,6,10.35,7.0,-0.006765999999999994,-1.1999999998124622e-06,0.0,0.0,0.006765999999999994,1.1999999998124622e-06,1,2.3299128700002243e-05,0.0,0.0,4.828800507062867e-09
5443,54,340,1,13.07,43.32,43.32,2,19.76,5,17.32,5.0,-0.006191999999999989,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008160999999999988,0.16291560000000516,0,2.840797318844408e-05,1.2546776643416893e-05,-7.863410689861043e-06,-0.00037179883171744763
5203,4743,0,1,0.0,20.52,20.52,5,60.62,4,13.2,5.0,-0.008499000000000007,-1.1999999998124622e-06,0.0,0.0,0.008499000000000007,1.1999999998124622e-06,0,2.7293393082497685e-05,0.0,0.0,4.4071306036292074e-09
18795,0,1821,0,175.9,20.8,20.8,1,195.52,6,17.2,6.0,-0.006075999999999998,0.16291560000000516,0.09774935999999812,0.004168999999999992,0.008161000000000002,0.16291560000000516,0,2.524414914116873e-05,5.830134284483605e-06,-1.7263913973294245e-05,-0.0005983252722340383
19108,0,2197,0,0.0,20.22,20.22,1,49.96,6,13.0,7.0,-0.006765999999999994,-1.1999999998124622e-06,0.0,0.0,0.006765999999999994,1.1999999998124622e-06,0,2.515338809500417e-05,0.0,0.0,3.713415601206092e-09
29061,0,2826,0,284.62,13.3,13.3,1,370.58,6,17.25,6.0,-0.007718000000000003,0.0,0.0,0.0033109999999999945,0.008298,0.0,0,3.1052005954764954e-05,1.0946630041335733e-05,-1.3295123591599881e-05,0.0
48108,0,0,0,0.0,13.4,13.4,1,79.1,5,13.85,5.0,-0.010651999999999995,0.17777879999999868,0.0,0.085483,0.010651999999999995,0.1777799999999985,0,4.1161311408513486e-05,-9.366690344666028e-06,0.0,-0.0007167258374832753
21873,0,0,0,0.0,31.2,31.2,1,1049.5,5,13.856,5.0,-0.0035210000000001074,0.17777879999999868,0.0,0.0024300000000000016,0.004628000000000104,0.1777799999999985,0,1.4592468884842233e-05,-5.888676878433616e-06,0.0,-0.0006529126856140993
4241,0,747,0,107.11,9.919999999999993,9.919999999999993,1,44.74,3,13.2,4.0,-0.007829000000000003,0.17777879999999868,0.0,0.0,0.007925000000000015,0.1777799999999985,0,3.1728827712327455e-05,0.0,0.0,-0.0007167252752567373
