order_date,cust_id,city,state,prodname,categoryname,price,quantity,total
2020-03-04,183,Columbus,Ohio,Photograph Drones,eBooks,14.99,5,74.95
2020-03-04,1923,Tucson,Arizona,Panda Robot Blueprint,Blueprints,7.99,2,15.98
2020-03-05,1880,New York City,New York,Robotic Essentials,Training Videos,34.99,4,139.96
2020-03-06,321,Oklahoma City,Oklahoma,BYOD-300,Drone Kits,89,3,267
2020-03-06,902,Trenton,New Jersey,BYOD-200,Drone Kits,58.95,2,117.9
2020-03-06,281,Boynton Beach,Florida,Photograph Drones,eBooks,14.99,1,14.99
2020-03-07,6,San Francisco,California,Ladybug Robot Blueprint,Blueprints,12,5,60
2020-03-07,1909,Cape Coral,Florida,Mapping with Drones,Training Videos,49,4,196
2020-03-07,1582,Syracuse,New York,DA-SA702 Drone,Drones,399,5,1995
2020-03-07,1374,Saint Petersburg,Florida,BYOR-1000,Robot Kits,189,5,945
2020-03-08,1694,Birmingham,Alabama,BYOR-1500,Robot Kits,189,2,378
2020-03-08,1223,Billings,Montana,RQTE-554 Robot,Robots,684,1,684
2020-03-08,1648,Charleston,South Carolina,DC-304 Drone,Drones,395,5,1975
2020-03-08,1783,Columbia,South Carolina,Delta Robots,eBooks,16.99,5,84.94999999999999
2020-03-09,1078,Topeka,Kansas,Industrial 3D Printing,Training Videos,49,6,294
2020-03-09,1149,Asheville,North Carolina,MICR-564K Drone,Drones,499,1,499
2020-03-09,1238,Springfield,Illinois,Virtual Reality Basics,Training Videos,29.99,3,89.97
2020-03-09,1193,Milwaukee,Wisconsin,Drone Building Essentials,eBooks,13.99,6,83.94
2020-03-09,797,Saint Louis,Missouri,BYOR-1000,Robot Kits,189,4,756
2020-03-09,134,Fullerton,California,MICR-23K Robot,Robots,899,3,2697
2020-03-10,460,Austin,Texas,Drone Video Techniques,Training Videos,37.99,1,37.99
2020-03-10,1072,Aurora,Colorado,All Eyes Drone Blueprint,Blueprints,9.99,3,29.97
2020-03-10,760,Bellevue,Washington,Delta Robots,eBooks,16.99,2,33.98
2020-03-10,331,Washington,District of Columbia,BYOR-2640S,Robot Kits,189,4,756
2020-03-11,426,Oklahoma City,Oklahoma,Panda Robot Blueprint,Blueprints,7.99,4,31.96
2020-03-11,1073,Winston Salem,North Carolina,BYOR-3000,Robot Kits,214,3,642
2020-03-11,1899,Baton Rouge,Louisiana,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2020-03-12,1025,Charlotte,North Carolina,Articulated Robots,eBooks,23.99,3,71.97
2020-03-12,2061,Sterling,Virginia,Panda Robot Blueprint,Blueprints,7.99,2,15.98
2020-03-12,1523,Wichita,Kansas,RLK-9920 Robot,Robots,699,3,2097
2020-03-12,508,Irving,Texas,BYOR-3535,Robot Kits,225,2,450
2020-03-13,200,Washington,District of Columbia,RWW-75 Robot,Robots,883,4,3532
2020-03-13,2090,Englewood,Colorado,DX-145 Drone,Drones,250,5,1250
2020-03-13,1847,Dallas,Texas,RCB-889 Robot,Robots,549,2,1098
2020-03-13,1502,Moreno Valley,California,DC-304 Drone,Drones,395,5,1975
2020-03-13,1850,Silver Spring,Maryland,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2020-03-14,2044,Lexington,Kentucky,Understanding Raspberry PI,Training Videos,28.99,3,86.97
2020-03-14,1203,Terre Haute,Indiana,BYOR-2640S,Robot Kits,189,5,945
2020-03-14,187,Atlanta,Georgia,AI for Educators,Training Videos,49.95,5,249.75
2020-03-15,380,Lexington,Kentucky,Polar Robots,eBooks,23.99,1,23.99
2020-03-15,141,Appleton,Wisconsin,BYOD-550,Drone Kits,179,4,716
2020-03-15,670,Flushing,New York,Cat Robot Blueprint,Blueprints,4.99,1,4.99
2020-03-15,2079,Chattanooga,Tennessee,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2020-03-15,430,Odessa,Texas,BYOR-2640S,Robot Kits,189,2,378
2020-03-16,274,Sacramento,California,RXW-9807 Robot,Robots,599,4,2396
2020-03-16,2114,Houston,Texas,BYOR-1500,Robot Kits,189,3,567
2020-03-16,675,Saint Louis,Missouri,RQTE-554 Robot,Robots,684,3,2052
2020-03-17,1503,Manchester,New Hampshire,RQTE-554 Robot,Robots,684,3,2052
2020-03-17,798,Durham,North Carolina,Fixed Wing Drones,eBooks,15.5,3,46.5
2020-03-17,488,Rochester,New York,Mapping with Drones,Training Videos,49,5,245
2020-03-17,1573,Sacramento,California,MICR-564K Drone,Drones,499,5,2495
2020-03-17,2088,Houston,Texas,Creature Robot Arms Blueprint,Blueprints,12,6,72
2020-03-17,1714,Rockford,Illinois,Cartesian Robots,eBooks,12.99,2,25.98
2020-03-18,1291,Daytona Beach,Florida,Sleepy Eye Blueprint,Blueprints,11.99,1,11.99
2020-03-18,445,Modesto,California,Sleepy Eye Blueprint,Blueprints,11.99,6,71.94
2020-03-18,2103,Pompano Beach,Florida,MICR-23K Robot,Robots,899,3,2697
2020-03-18,1778,Little Rock,Arkansas,SCARA Robots,eBooks,19.5,3,58.5
2020-03-19,1092,Houston,Texas,Bsquare Robot Blueprint,Blueprints,8.99,3,26.97
2020-03-19,686,Albany,New York,BYOD-500,Drone Kits,167,4,668
2020-03-20,372,Oakland,California,Delivery Drones,eBooks,14.99,3,44.97
2020-03-20,1935,Denver,Colorado,RCB-889 Robot,Robots,549,5,2745
2020-03-20,1446,Dayton,Ohio,QuadroCopter Blueprint,Blueprints,10.99,4,43.96
2020-03-21,19,Madison,Wisconsin,BYOR-4005,Robot Kits,245,5,1225
2020-03-21,1907,Salt Lake City,Utah,Industrial 3D Printing,Training Videos,49,3,147
2020-03-21,1111,Bakersfield,California,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2020-03-21,940,Inglewood,California,Cat Robot Blueprint,Blueprints,4.99,6,29.94
2020-03-21,2077,Houston,Texas,BYOD-400,Drone Kits,119,4,476
2020-03-22,724,Erie,Pennsylvania,Understanding 3D Printing,Training Videos,42.99,4,171.96
2020-03-22,22,Chattanooga,Tennessee,BYOR-1500,Robot Kits,189,5,945
2020-03-22,479,Hamilton,Ohio,Helicopter Drones,eBooks,20.95,5,104.75
2020-03-22,966,Trenton,New Jersey,Sleepy Eye Blueprint,Blueprints,11.99,1,11.99
2020-03-22,1307,Sunnyvale,California,Bsquare Robot Blueprint,Blueprints,8.99,4,35.96
2020-03-22,1648,Charleston,South Carolina,BYOD-400S,Drone Kits,129.95,4,519.8
2020-03-23,1645,Columbia,South Carolina,Robotic Essentials,Training Videos,34.99,5,174.95000000000002
2020-03-23,1539,Burbank,California,Building Your Own Drone,eBooks,24.99,4,99.96
2020-03-23,114,Peoria,Illinois,Delta Robots,eBooks,16.99,4,67.96
2020-03-23,187,Atlanta,Georgia,Ladybug Robot Blueprint,Blueprints,12,1,12
2020-03-24,1894,Tucson,Arizona,Building Your Own Drone,eBooks,24.99,3,74.97
2020-03-24,551,Littleton,Colorado,Open Source Code,Training Videos,32.95,4,131.8
2020-03-24,1695,Charleston,West Virginia,BYOD-400,Drone Kits,119,5,595
2020-03-24,71,Tacoma,Washington,Robotic Essentials,Training Videos,34.99,4,139.96
2020-03-24,173,Ocala,Florida,BYOD-200,Drone Kits,58.95,3,176.85000000000002
2020-03-25,354,Lafayette,Indiana,DA-SA702 Drone,Drones,399,2,798
2020-03-25,252,Joliet,Illinois,BYOD-200,Drone Kits,58.95,4,235.8
2020-03-26,1256,Boise,Idaho,All Eyes Drone Blueprint,Blueprints,9.99,2,19.98
2020-03-26,170,Baltimore,Maryland,BYOD-220,Drone Kits,69,5,345
2020-03-26,2115,Detroit,Michigan,MICR-564K Drone,Drones,499,1,499
2020-03-27,682,Hartford,Connecticut,Virtual Reality Basics,Training Videos,29.99,3,89.97
2020-03-27,630,Petaluma,California,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2020-03-27,735,Boise,Idaho,Polar Robots,eBooks,23.99,6,143.94
2020-03-27,897,Fresno,California,Panda Robot Blueprint,Blueprints,7.99,1,7.99
2020-03-27,1147,Saint Louis,Missouri,BYOR-3535,Robot Kits,225,3,675
2020-03-27,1420,Lawrenceville,Georgia,Drone Video Techniques,Training Videos,37.99,3,113.97
2020-03-28,1135,Lexington,Kentucky,RXW-9807 Robot,Robots,599,5,2995
2020-03-28,356,Sacramento,California,DX-145 Drone,Drones,250,5,1250
2020-03-28,1254,Mobile,Alabama,Cartesian Robots,eBooks,12.99,4,51.96
2020-03-29,1566,Albuquerque,New Mexico,Delivery Drones,eBooks,14.99,5,74.95
2020-03-29,507,Berkeley,California,Understanding Drone Regulations,Training Videos,27.5,1,27.5
2020-03-29,905,Lexington,Kentucky,Drone Video Techniques,Training Videos,37.99,4,151.96
2020-03-29,1709,New Orleans,Louisiana,RXW-9807 Robot,Robots,599,3,1797
2020-03-29,420,Chicago,Illinois,Understanding Automation,Training Videos,44.95,4,179.8
2020-03-30,319,Denver,Colorado,Mapping with Drones,Training Videos,49,2,98
2020-03-30,2088,Houston,Texas,BYOD-500,Drone Kits,167,2,334
2020-03-30,18,Trenton,New Jersey,DC-304 Drone,Drones,395,3,1185
2020-03-31,1559,Louisville,Kentucky,BYOD-100,Drone Kits,54,3,162
2020-03-31,415,Boston,Massachusetts,Polar Robots,eBooks,23.99,2,47.98
2020-03-31,723,Salinas,California,Polar Robots,eBooks,23.99,4,95.96
2020-04-01,1749,Provo,Utah,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2020-04-01,1503,Manchester,New Hampshire,RCB-889 Robot,Robots,549,2,1098
2020-04-01,406,Macon,Georgia,BYOD-400S,Drone Kits,129.95,1,129.95
2020-04-01,635,Huntington,West Virginia,BYOD-500,Drone Kits,167,3,501
2020-04-01,231,Atlanta,Georgia,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2020-04-01,1303,Baltimore,Maryland,Understanding Automation,Training Videos,44.95,1,44.95
2020-04-01,553,Pensacola,Florida,Single Rotor Drones,eBooks,14.99,1,14.99
2020-04-01,1041,Pueblo,Colorado,Cartesian Robots,eBooks,12.99,5,64.95
2020-04-01,400,Lexington,Kentucky,MICR-564K Drone,Drones,499,5,2495
2020-04-01,1737,Cincinnati,Ohio,Photograph Drones,eBooks,14.99,5,74.95
2020-04-02,1010,Cincinnati,Ohio,Cloud Computing,Training Videos,29.99,3,89.97
2020-04-02,211,Carol Stream,Illinois,RLK-9920 Robot,Robots,699,5,3495
2020-04-02,1355,Dallas,Texas,Industrial 3D Printing,Training Videos,49,4,196
2020-04-03,763,Akron,Ohio,BYOD-220,Drone Kits,69,6,414
2020-04-03,1714,Rockford,Illinois,All Eyes Drone Blueprint,Blueprints,9.99,5,49.95
2020-04-03,1389,Sacramento,California,Creature Robot Arms Blueprint,Blueprints,12,3,36
2020-04-03,1416,Dallas,Texas,DC-304 Drone,Drones,395,4,1580
2020-04-03,1972,Evansville,Indiana,Helicopter Drones,eBooks,20.95,2,41.9
2020-04-03,779,Las Vegas,Nevada,BYOR-1000,Robot Kits,189,3,567
2020-04-03,1110,Roanoke,Virginia,RTF Drones,eBooks,16.99,4,67.96
2020-04-03,209,New Orleans,Louisiana,AI for Educators,Training Videos,49.95,1,49.95
2020-04-03,472,Johnstown,Pennsylvania,BYOD-550,Drone Kits,179,4,716
2020-04-03,2067,Dallas,Texas,BYOR-3000,Robot Kits,214,1,214
2020-04-03,190,Mesquite,Texas,Delivery Drones,eBooks,14.99,5,74.95
2020-04-03,562,Columbus,Georgia,DTI-84 Drone,Drones,455,5,2275
2020-04-03,107,San Jose,California,DC-304 Drone,Drones,395,3,1185
2020-04-04,1418,Kansas City,Missouri,MICR-23K Robot,Robots,899,2,1798
2020-04-04,1815,Topeka,Kansas,Delivery Drones,eBooks,14.99,3,44.97
2020-04-04,303,Durham,North Carolina,BYOD-350,Drone Kits,89.95,3,269.85
2020-04-04,480,San Jose,California,Photograph Drones,eBooks,14.99,4,59.96
2020-04-05,1365,New York City,New York,BYOD-400,Drone Kits,119,2,238
2020-04-05,848,Aurora,Illinois,All Eyes Drone Blueprint,Blueprints,9.99,4,39.96
2020-04-05,979,Duluth,Georgia,BYOD-350,Drone Kits,89.95,2,179.9
2020-04-05,756,Sioux Falls,South Dakota,Understanding 3D Printing,Training Videos,42.99,5,214.95000000000002
2020-04-05,20,Cedar Rapids,Iowa,BYOR-4005,Robot Kits,245,6,1470
2020-04-05,1378,Houston,Texas,AI for Educators,Training Videos,49.95,2,99.9
2020-04-05,1059,San Diego,California,RLK-9920 Robot,Robots,699,3,2097
2020-04-06,1315,San Diego,California,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2020-04-06,631,Long Beach,California,Cat Robot Blueprint,Blueprints,4.99,6,29.94
2020-04-06,735,Boise,Idaho,DTE-QFN20 Drone,Drones,250,2,500
2020-04-06,403,Springfield,Illinois,Spherical Robots,eBooks,16.75,4,67
2020-04-06,1420,Lawrenceville,Georgia,RTF Drones,eBooks,16.99,3,50.97
2020-04-07,385,Charleston,West Virginia,Creature Robot Arms Blueprint,Blueprints,12,5,60
2020-04-07,1101,Springfield,Illinois,DA-SA702 Drone,Drones,399,5,1995
2020-04-07,1869,Baltimore,Maryland,Single Rotor Drones,eBooks,14.99,3,44.97
2020-04-07,345,Anchorage,Alaska,BYOR-1000,Robot Kits,189,5,945
2020-04-07,335,Tacoma,Washington,Understanding Arduino,eBooks,17.5,5,87.5
2020-04-07,1209,Brooklyn,New York,Understanding Automation,Training Videos,44.95,2,89.9
2020-04-07,1173,Fresno,California,Understanding Drone Regulations,Training Videos,27.5,4,110
2020-04-07,314,Daytona Beach,Florida,Drone Building Essentials,eBooks,13.99,3,41.97
2020-04-08,98,Cedar Rapids,Iowa,Photograph Drones,eBooks,14.99,6,89.94
2020-04-09,1676,Boston,Massachusetts,Cartesian Robots,eBooks,12.99,5,64.95
2020-04-09,962,Saginaw,Michigan,RWW-75 Robot,Robots,883,2,1766
2020-04-09,2005,Saint Petersburg,Florida,GPS Drones,eBooks,19.99,3,59.97
2020-04-09,8,Rochester,New York,Industrial 3D Printing,Training Videos,49,5,245
2020-04-09,2109,Louisville,Kentucky,BYOD-350,Drone Kits,89.95,3,269.85
2020-04-10,1070,Orlando,Florida,BYOD-500,Drone Kits,167,2,334
2020-04-10,1388,Fort Wayne,Indiana,BYOD-500,Drone Kits,167,3,501
2020-04-10,1255,Dallas,Texas,Ladybug Robot Blueprint,Blueprints,12,4,48
2020-04-10,321,Oklahoma City,Oklahoma,Helicopter Drones,eBooks,20.95,4,83.8
2020-04-10,1175,Jamaica,New York,AI for Educators,Training Videos,49.95,3,149.85000000000002
2020-04-11,1370,Miami,Florida,Delta Robots,eBooks,16.99,4,67.96
2020-04-11,1078,Topeka,Kansas,RCB-889 Robot,Robots,549,2,1098
2020-04-11,820,Juneau,Alaska,Articulated Robots,eBooks,23.99,5,119.94999999999999
2020-04-11,1684,Wichita,Kansas,Delta Robots,eBooks,16.99,3,50.97
2020-04-12,373,Saint Louis,Missouri,Building Your First Robot,eBooks,24.95,2,49.9
2020-04-13,763,Akron,Ohio,Drone Building Essentials,eBooks,13.99,4,55.96
2020-04-13,1317,Washington,District of Columbia,MICR-23K Robot,Robots,899,3,2697
2020-04-13,1006,Grand Junction,Colorado,Mapping with Drones,Training Videos,49,5,245
2020-04-14,1407,Louisville,Kentucky,BYOD-220,Drone Kits,69,5,345
2020-04-14,242,Winston Salem,North Carolina,MICR-564K Drone,Drones,499,4,1996
2020-04-14,1153,Las Vegas,Nevada,BYOD-350,Drone Kits,89.95,5,449.75
2020-04-14,149,Roanoke,Virginia,RWW-75 Robot,Robots,883,4,3532
2020-04-15,1533,Sacramento,California,Delta Robots,eBooks,16.99,3,50.97
2020-04-15,1933,Wilmington,Delaware,Hexacopter Drone Blueprint,Blueprints,8.99,4,35.96
2020-04-16,1547,Austin,Texas,Aerial Security,Training Videos,36.99,3,110.97
2020-04-16,449,Columbia,Missouri,Ladybug Robot Blueprint,Blueprints,12,5,60
2020-04-16,1304,Los Angeles,California,Delivery Drones,eBooks,14.99,1,14.99
2020-04-16,1503,Manchester,New Hampshire,Drone Building Essentials,eBooks,13.99,3,41.97
2020-04-16,1840,Pompano Beach,Florida,RCB-889 Robot,Robots,549,4,2196
2020-04-16,1654,Fresno,California,BYOR-1500,Robot Kits,189,2,378
2020-04-17,551,Littleton,Colorado,Understanding Automation,Training Videos,44.95,3,134.85000000000002
2020-04-17,1733,Washington,District of Columbia,Panda Robot Blueprint,Blueprints,7.99,2,15.98
2020-04-17,1115,Flushing,New York,BYOR-4005,Robot Kits,245,3,735
2020-04-17,729,Atlanta,Georgia,All Eyes Drone Blueprint,Blueprints,9.99,5,49.95
2020-04-18,1975,Pittsburgh,Pennsylvania,BYOR-4005,Robot Kits,245,3,735
2020-04-18,544,New Orleans,Louisiana,AI for Educators,Training Videos,49.95,3,149.85000000000002
2020-04-18,534,New Orleans,Louisiana,Building Your First Robot,eBooks,24.95,3,74.85
2020-04-19,1860,Greenville,South Carolina,BYOD-500,Drone Kits,167,1,167
2020-04-19,1615,San Antonio,Texas,AI for Educators,Training Videos,49.95,5,249.75
2020-04-20,1964,Charlottesville,Virginia,BYOD-500,Drone Kits,167,5,835
2020-04-20,530,Brooklyn,New York,Helicopter Drones,eBooks,20.95,4,83.8
2020-04-20,355,Washington,District of Columbia,GPS Drones,eBooks,19.99,3,59.97
2020-04-20,1332,Wichita,Kansas,BYOD-300,Drone Kits,89,6,534
2020-04-20,133,Savannah,Georgia,Photograph Drones,eBooks,14.99,3,44.97
2020-04-21,1231,Tulsa,Oklahoma,Polar Robots,eBooks,23.99,3,71.97
2020-04-21,423,Stockton,California,BYOR-1500,Robot Kits,189,1,189
2020-04-21,492,Boise,Idaho,DA-SA702 Drone,Drones,399,3,1197
2020-04-22,99,Rochester,New York,Building Your First Robot,eBooks,24.95,3,74.85
2020-04-22,1463,Washington,District of Columbia,BYOR-3535,Robot Kits,225,2,450
2020-04-22,1335,Port Washington,New York,DTD-7000 Drone,Drones,450,2,900
2020-04-23,12,Norman,Oklahoma,Open Source Code,Training Videos,32.95,5,164.75
2020-04-23,1818,Philadelphia,Pennsylvania,MICR-23K Robot,Robots,899,2,1798
2020-04-23,897,Fresno,California,Building Your Own Drone,eBooks,24.99,1,24.99
2020-04-24,743,Young America,Minnesota,DA-SA702 Drone,Drones,399,5,1995
2020-04-24,493,Milwaukee,Wisconsin,Ladybug Robot Blueprint,Blueprints,12,3,36
2020-04-24,1732,Springfield,Missouri,RTF Drones,eBooks,16.99,5,84.94999999999999
2020-04-24,485,Ridgely,Maryland,Panda Robot Blueprint,Blueprints,7.99,5,39.95
2020-04-25,525,Sacramento,California,Cartesian Robots,eBooks,12.99,3,38.97
2020-04-25,868,Salt Lake City,Utah,Understanding Raspberry PI,Training Videos,28.99,4,115.96
2020-04-25,344,Seattle,Washington,All Eyes Drone Blueprint,Blueprints,9.99,4,39.96
2020-04-25,206,Sioux Falls,South Dakota,Bsquare Robot Blueprint,Blueprints,8.99,2,17.98
2020-04-25,1315,San Diego,California,Delta Robots,eBooks,16.99,3,50.97
2020-04-25,1371,Sacramento,California,MICR-23K Robot,Robots,899,5,4495
2020-04-25,422,Des Moines,Iowa,RXW-9807 Robot,Robots,599,3,1797
2020-04-26,1398,Louisville,Kentucky,DTI-84 Drone,Drones,455,4,1820
2020-04-26,1561,Decatur,Georgia,Understanding 3D Printing,Training Videos,42.99,3,128.97
2020-04-26,1741,Oxnard,California,Fixed Wing Drones,eBooks,15.5,4,62
2020-04-27,1565,Lancaster,Pennsylvania,All Eyes Drone Blueprint,Blueprints,9.99,4,39.96
2020-04-28,1911,Miami,Florida,SCARA Robots,eBooks,19.5,4,78
2020-04-28,1328,Los Angeles,California,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2020-04-29,810,Seattle,Washington,Helicopter Drones,eBooks,20.95,5,104.75
2020-04-29,659,Amarillo,Texas,SCARA Robots,eBooks,19.5,2,39
2020-04-29,372,Oakland,California,Mapping with Drones,Training Videos,49,3,147
2020-04-29,740,Falls Church,Virginia,BYOR-2640S,Robot Kits,189,3,567
2020-04-29,1734,Pasadena,California,Ladybug Robot Blueprint,Blueprints,12,6,72
2020-04-30,1116,Seattle,Washington,Aerial Security,Training Videos,36.99,6,221.94
2020-04-30,954,Birmingham,Alabama,BYOR-4005,Robot Kits,245,3,735
2020-04-30,1837,Schaumburg,Illinois,Cat Robot Blueprint,Blueprints,4.99,5,24.950000000000003
2020-04-30,1660,Omaha,Nebraska,RQTE-554 Robot,Robots,684,3,2052
2020-04-30,720,Saint Louis,Missouri,SCARA Robots,eBooks,19.5,4,78
2020-05-01,943,Portland,Oregon,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2020-05-01,1846,San Bernardino,California,BYOD-500,Drone Kits,167,2,334
2020-05-02,1809,Pittsburgh,Pennsylvania,DTI-84 Drone,Drones,455,2,910
2020-05-03,1249,San Bernardino,California,Creature Robot Arms Blueprint,Blueprints,12,2,24
2020-05-03,794,Columbus,Georgia,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2020-05-03,1670,Orlando,Florida,Understanding Arduino,eBooks,17.5,4,70
2020-05-03,236,Akron,Ohio,Hexacopter Drone Blueprint,Blueprints,8.99,2,17.98
2020-05-04,1733,Washington,District of Columbia,BYOD-400S,Drone Kits,129.95,4,519.8
2020-05-04,505,Memphis,Tennessee,DA-SA702 Drone,Drones,399,2,798
2020-05-04,1099,Chico,California,BYOD-220,Drone Kits,69,4,276
2020-05-04,1743,Philadelphia,Pennsylvania,Hexacopter Drone Blueprint,Blueprints,8.99,4,35.96
2020-05-04,2042,Davenport,Iowa,BYOD-200,Drone Kits,58.95,2,117.9
2020-05-04,1209,Brooklyn,New York,Hexacopter Drone Blueprint,Blueprints,8.99,6,53.94
2020-05-05,1163,Memphis,Tennessee,Drone Building Essentials,eBooks,13.99,5,69.95
2020-05-05,189,El Paso,Texas,Spherical Robots,eBooks,16.75,3,50.25
2020-05-05,265,Austin,Texas,Mapping with Drones,Training Videos,49,2,98
2020-05-05,636,Schenectady,New York,Understanding 3D Printing,Training Videos,42.99,3,128.97
2020-05-06,635,Huntington,West Virginia,All Eyes Drone Blueprint,Blueprints,9.99,2,19.98
2020-05-06,1923,Tucson,Arizona,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2020-05-06,775,San Antonio,Texas,Understanding 3D Printing,Training Videos,42.99,5,214.95000000000002
2020-05-06,584,Brooklyn,New York,QuadroCopter Blueprint,Blueprints,10.99,1,10.99
2020-05-07,1635,Grand Rapids,Michigan,Ladybug Robot Blueprint,Blueprints,12,2,24
2020-05-07,661,Fargo,North Dakota,BYOD-500,Drone Kits,167,5,835
2020-05-07,1300,Houston,Texas,Polar Robots,eBooks,23.99,3,71.97
2020-05-07,1877,Albuquerque,New Mexico,Drone Video Techniques,Training Videos,37.99,2,75.98
2020-05-07,545,Akron,Ohio,BYOD-220,Drone Kits,69,2,138
2020-05-08,1806,Corpus Christi,Texas,Hexacopter Drone Blueprint,Blueprints,8.99,2,17.98
2020-05-08,1326,Lehigh Acres,Florida,BYOD-550,Drone Kits,179,1,179
2020-05-08,2104,Greensboro,North Carolina,QuadroCopter Blueprint,Blueprints,10.99,3,32.97
2020-05-08,1291,Daytona Beach,Florida,Robotic Essentials,Training Videos,34.99,3,104.97
2020-05-08,543,Philadelphia,Pennsylvania,QuadroCopter Blueprint,Blueprints,10.99,5,54.95
2020-05-08,2039,Roanoke,Virginia,All Eyes Drone Blueprint,Blueprints,9.99,3,29.97
2020-05-08,890,Atlanta,Georgia,Helicopter Drones,eBooks,20.95,4,83.8
2020-05-08,308,Philadelphia,Pennsylvania,GPS Drones,eBooks,19.99,4,79.96
2020-05-08,1801,Los Angeles,California,DX-145 Drone,Drones,250,1,250
2020-05-08,1201,San Antonio,Texas,RLK-9920 Robot,Robots,699,5,3495
2020-05-09,106,New Orleans,Louisiana,RTF Drones,eBooks,16.99,4,67.96
2020-05-09,1944,Chicago,Illinois,QuadroCopter Blueprint,Blueprints,10.99,4,43.96
2020-05-09,95,Mobile,Alabama,Hexacopter Drone Blueprint,Blueprints,8.99,2,17.98
2020-05-09,1461,Arlington,Virginia,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2020-05-09,1125,Lakeland,Florida,BYOR-2640S,Robot Kits,189,2,378
2020-05-09,1741,Oxnard,California,DTD-7000 Drone,Drones,450,3,1350
2020-05-09,1175,Jamaica,New York,RTF Drones,eBooks,16.99,3,50.97
2020-05-09,1909,Cape Coral,Florida,DTD-7000 Drone,Drones,450,3,1350
2020-05-09,2100,Tuscaloosa,Alabama,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2020-05-09,520,Philadelphia,Pennsylvania,BYOR-3000,Robot Kits,214,5,1070
