Production Year,Production Date Entered,Operator,County,Town,Field,Producing Formation,Active Oil Wells,Inactive Oil Wells,Active Gas Wells,Inactive Gas Wells,Injection Wells,Disposal Wells,Self-use Well,"Oil Produced, bbl","Gas Produced, Mcf","Water produced, bbl","Taxable Gas, Mcf",Purchaser Codes,Location
1985,1986-02-12,"Keystone Energy Oil & Gas, Inc",Cattaraugus,PERSIA,DAYTON,ONONDAGA,1,0,0,0,0,0,NO,1561,894,0,0,"GK,OC","PERSIA, NY
(42.384131, -78.936278)"
1985,1986-02-18,Quaker State Corp.,Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,221,9,0,0,0,0,NO,34686,27800,3180,0,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1985,1986-02-18,Quaker State Corp.,Cattaraugus,OLEAN,FIVE MILE,BRADFORD,9,0,0,0,0,0,NO,333,300,30,0,OB,"OLEAN, NY
(42.077495, -78.429849)"
1985,1986-02-18,Quaker State Corp.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,8,0,0,0,0,0,NO,465,445,45,0,OB,"OLEAN, NY
(42.077495, -78.429849)"
1985,1986-02-24,"Young, Douglas V.",Allegany,SCIO,RICHBURG,RICHBURG,34,0,0,0,21,0,NO,320,300,525,0,OB,"SCIO, NY
(42.171429, -77.97865)"
1985,1986-02-24,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,28,1,0,0,0,0,NO,1281,11888,0,0,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1985,1986-02-24,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,BASS ISLAND,12,1,3,6,0,0,NO,29478,86654,0,0,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1985,1986-02-24,J G & A Co-Venture,Allegany,ANDOVER,BEECH HILL-INDEPENDENCE,PENNY & FULMER VALLEY,7,8,0,0,0,0,NO,355,861,0,0,"GK,OB","ANDOVER, NY
(42.156405, -77.795231)"
1985,1986-02-24,"Abarta Oil & Gas, Inc.",Allegany,ANDOVER,BEECH HILL-INDEPENDENCE,PENNY & FULMER VALLEY,4,1,0,0,0,0,NO,821,1346,0,0,"GK,OB","ANDOVER, NY
(42.156405, -77.795231)"
1985,1986-02-24,"Hugoton Petroleum,  Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA,2,0,0,0,0,0,NO,8440,90625,100,0,"GH,OX","NORTH HARMONY, NY
(42.094296, -79.374999)"
1985,1986-02-24,"Universal Resources Holdings, Incorporated",Chautauqua,CHARLOTTE,GERRY-CHARLOTTE,ONONDAGA,1,0,0,0,0,0,NO,1840,65422,4200,0,"OA,GH","CHARLOTTE, NY
(43.255001, -77.617203)"
1985,1986-02-24,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,1,0,1,0,0,0,NO,597,29375,0,0,"OA,GH","GERRY, NY
(42.194749, -79.250394)"
1985,1986-02-24,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,BASS ISLAND,1,0,0,0,0,0,NO,893,21080,0,0,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1985,1986-02-28,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,94,0,0,0,0,0,NO,22142,4100,154485,0,OB,"ALLEGANY, NY
(42.088061, -78.491258)"
1985,1986-02-28,Moose Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,35,55,0,0,75,0,NO,1510,700,15155,0,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1985,1986-02-28,"Templeton Energy,  Inc.",Chautauqua,ELLERY,ELLERY,BASS ISLAND,2,0,2,1,0,0,NO,11526,4959,0,0,"GK,GX,OB","ELLERY, NY
(42.159868, -79.393216)"
1985,1986-03-03,"Huntington, Barbara A.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,26,3,0,0,0,0,NO,3895,38,2562,0,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1985,1986-03-03,"Arrowhead Gas Producers, Inc.",Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,10,0,0,0,0,0,NO,2913,800,500,0,OB,"ALLEGANY, NY
(42.088061, -78.491258)"
1985,1986-03-03,"Chautauqua Energy, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,1,1,1,0,0,0,NO,26751,64619,200,0,"GK,GX,OB","GERRY, NY
(42.194749, -79.250394)"
1985,1986-03-03,"Chautauqua Energy, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA,1,0,0,2,0,0,NO,1655,160,2720,0,OB,"NORTH HARMONY, NY
(42.094296, -79.374999)"
1985,1986-03-06,Baker & Odonnell Dev. Co.,Allegany,ALMA,RICHBURG,RICHBURG,15,13,0,0,23,0,NO,94,450,450,0,OB,"ALMA, NY
(42.012207, -78.060759)"
1985,1986-03-11,Bucher Brothers,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,43,5,0,0,0,0,NO,531,10,1375,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1985,1986-03-11,"Black, Terry F",Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,27,0,0,0,0,0,NO,2299,36,0,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1985,1986-03-24,Berea Oil & Gas Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,8,0,12,0,0,0,NO,126486,383691,0,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1985,1986-03-24,Berea Oil & Gas Corp.,Chautauqua,ELLERY,ELLERY,ONONDAGA,4,0,3,0,0,0,NO,45728,98803,0,0,"GH,OB","ELLERY, NY
(42.159868, -79.393216)"
1985,1986-03-24,Berea Oil & Gas Corp.,Chautauqua,CHARLOTTE,GERRY-CHARLOTTE,ONONDAGA,1,0,1,0,0,0,NO,1202,81514,0,0,"GH,OB","CHARLOTTE, NY
(43.255001, -77.617203)"
1985,1986-03-26,"Beaver, Albert H",Cattaraugus,OLEAN,BRADFORD,CHIPMUNK,7,1,0,0,0,0,NO,138,8375,148,0,"GK,OC","OLEAN, NY
(42.077495, -78.429849)"
1985,1986-03-26,U S Energy Development Corp.,Cattaraugus,OLEAN,FIVE MILE,BRADFORD,6,0,0,0,0,0,NO,2090,3163,1440,0,"GX,OB","OLEAN, NY
(42.077495, -78.429849)"
1985,1986-03-26,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,3,0,0,0,0,0,NO,1400,350,1000,0,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1985,1986-03-26,U S Energy Development Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,BASS ISLAND,2,0,0,0,0,0,NO,4774,76721,510,0,"GH,GK,OB","GERRY, NY
(42.194749, -79.250394)"
1985,1986-03-28,Dragon Eye Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,101,3,0,0,0,0,NO,849,3,1000,0,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1985,1986-03-28,Dragon Eye Oil Co.,Allegany,ALMA,FORD'S BROOK,RICHBURG,88,11,0,0,5,0,NO,945,2,1130,0,OB,"ALMA, NY
(42.012207, -78.060759)"
1985,1986-03-28,Miller Oil Co.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,12,1,0,0,0,0,NO,572,1200,550,0,OA,"OLEAN, NY
(42.077495, -78.429849)"
1985,1986-03-28,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,11,0,0,0,0,0,NO,1914,385,22000,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1985,1986-03-28,"Lenape Resources Corp., The",Chautauqua,ELLERY,ELLERY,BASS ISLAND,10,1,1,3,0,0,NO,46753,247516,51318,0,"GQ,OB","ELLERY, NY
(42.159868, -79.393216)"
1985,1986-03-31,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,176,26,0,0,177,0,NO,87262,6091,1746640,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1985,1986-03-31,"Plants and Goodwin, Inc.",Allegany,WIRT,RICHBURG,RICHBURG,32,0,0,0,0,0,NO,924,600,2710,0,OB,"WIRT, NY
(42.137408, -78.150594)"
1985,1986-03-31,A. J. Lease Account,Cattaraugus,ALLEGANY,FIVE MILE,CHIPMUNK,4,1,0,0,0,0,NO,303,455,800,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1985,1986-04-07,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,20,0,0,0,3,0,NO,3971,1000,0,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1985,1986-04-07,Richardson Petroleum Corp.,Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,12,0,2,0,0,0,NO,1331,7236,0,0,"GK,OB","WEST UNION, NY
(42.094951, -77.725816)"
1985,1986-04-08,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,170,0,0,0,20,0,NO,18370,114020,34127,0,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1985,1986-04-08,Libra Petroleum Company,Chautauqua,BUSTI,BUSTI,GLADE,68,0,0,0,0,0,NO,1755,877,797,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1985,1986-04-08,Lenacre Oil Co.,Chautauqua,BUSTI,BUSTI,GLADE,43,0,0,0,0,0,NO,726,595,703,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1985,1986-04-08,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,BUSTI,GLADE,23,0,0,0,0,0,NO,604,302,878,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1985,1986-04-08,Gemini Oil Company,Chautauqua,BUSTI,BUSTI,GLADE,23,0,0,0,0,0,NO,844,422,474,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1985,1986-04-08,Lenacre Oil Co.,Chautauqua,BUSTI,BUSTI,GLADE,11,0,0,0,0,0,NO,466,233,65,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1985,1986-04-08,Estate of  Richard G Smith,Allegany,GENESEE,RICHBURG,RICHBURG,5,1,0,0,0,0,NO,302,395,200,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1985,1986-04-10,"Stark, Eric",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,2,0,0,0,0,0,NO,36,11,16,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1985,1986-04-10,Berea Oil & Gas Corp.,Chautauqua,ELLERY,ELLERY,BASS ISLAND,1,0,0,0,0,0,NO,432,7070,0,0,"GH,OB","ELLERY, NY
(42.159868, -79.393216)"
1985,1986-04-11,"Envirogas, Inc.",Chautauqua,CLYMER,LAKESHORE,MEDINA,1,0,46,10,0,0,NO,76,634955,0,0,"GH,OB","CLYMER, NY
(42.02082, -79.629966)"
1985,1986-04-14,"Doran & Associates, Inc.",Chautauqua,CARROLL,LAKESHORE,MEDINA,2,0,35,0,0,0,NO,249,138611,2925,0,"GH,OB","CARROLL, NY
(42.054174, -79.15832)"
1985,1986-04-14,"Doran & Associates, Inc.",Chautauqua,CLYMER,CLYMER,BASS ISLAND,1,0,0,4,0,0,NO,1664,435,0,0,"GH,OB","CLYMER, NY
(42.02082, -79.629966)"
1985,1986-04-22,"Clark, Bruce N.",Allegany,ANDOVER,FULMER VALLEY,PENNY & FULMER VALLEY,9,0,0,0,0,0,NO,94,180,1,0,OB,"ANDOVER, NY
(42.156405, -77.795231)"
1985,1986-04-22,McKean Drilling Partnership,Allegany,GENESEE,RICHBURG,BRADFORD,2,0,0,0,0,0,NO,344,1500,0,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1985,1986-04-22,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CARROLLTON,ONONDAGA,1,0,0,0,0,0,NO,237,76000,0,0,"GJ,OH","CARROLLTON, NY
(42.023289, -78.628438)"
1985,1986-04-22,"Doran & Associates, Inc.",Chautauqua,CLYMER,CLYMER,BASS ISLAND,1,2,0,0,0,0,NO,2447,414,5,0,"GH,OB","CLYMER, NY
(42.02082, -79.629966)"
1985,1986-04-22,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,ONONDAGA,1,0,0,0,0,0,NO,3208,391000,0,0,"GJ,OH","OLEAN, NY
(42.077495, -78.429849)"
1985,1986-06-02,"Fitzgerald, Thomas J.",Allegany,CLARKSVILLE,RICHBURG,RICHBURG,1,0,2,2,0,0,NO,6,500,0,0,"GX,OB","CLARKSVILLE, NY
(42.575802, -73.964401)"
1985,1986-10-22,U S Energy Development Corp.,Allegany,BOLIVAR,RICHBURG,RICHBURG,1,9,0,0,0,0,NO,199,55,0,0,"GK,OB","BOLIVAR, NY
(42.066701, -78.167667)"
1984,1986-10-23,U S Energy Development Corp.,Allegany,BOLIVAR,RICHBURG,RICHBURG,1,7,0,0,0,0,NO,91,234,30,0,"GK,OB","BOLIVAR, NY
(42.066701, -78.167667)"
1986,1987-01-12,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,28,1,0,0,0,0,NO,726,8134,0,0,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1986,1987-01-23,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,CLARKSVILLE,5,0,0,0,0,0,NO,906,5000,0,0,OB,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1986,1987-01-28,Joyce - Tullar Oil Co.,Allegany,WELLSVILLE,FULMER VALLEY,FULMER VALLEY,3,0,0,0,0,0,NO,811,1316,0,0,"GK,OB","WELLSVILLE, NY
(42.120693, -77.946058)"
1986,1987-02-06,"Keystone Energy Oil & Gas, Inc",Cattaraugus,PERSIA,DAYTON,ONONDAGA,1,0,0,0,0,0,NO,261,17,0,0,"GK,OC","PERSIA, NY
(42.384131, -78.936278)"
1986,1987-02-11,"Ekas, David & Archer",Cattaraugus,CARROLLTON,CHIPMUNK,CHIPMUNK,14,2,0,0,0,0,NO,369,131,147,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1986,1987-02-11,"Hungerford, Thomas E.",Allegany,BOLIVAR,RICHBURG,RICHBURG,8,0,0,0,0,0,NO,2153,106,365,0,"GK,OB","BOLIVAR, NY
(42.066701, -78.167667)"
1986,1987-02-11,"Hungerford, Thomas E.",Allegany,BOLIVAR,RICHBURG,RICHBURG,2,0,0,0,0,0,NO,143,334,90,0,"GK,OB","BOLIVAR, NY
(42.066701, -78.167667)"
1986,1987-02-13,"Dest Exploration, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,BASS ISLAND,1,0,0,0,0,0,NO,14382,3633,408,0,OB,"NORTH HARMONY, NY
(42.094296, -79.374999)"
1986,1987-02-19,Libra Petroleum Company,Chautauqua,BUSTI,BUSTI,GLADE,68,0,0,0,0,0,NO,1627,813,634,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1986,1987-02-19,Lenacre Oil Co.,Chautauqua,BUSTI,BUSTI,GLADE,48,2,0,0,0,0,NO,574,284,494,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1986,1987-02-19,Gemini Oil Company,Chautauqua,BUSTI,BUSTI,GLADE,23,0,0,0,0,0,NO,399,200,131,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1986,1987-02-19,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,BUSTI,GLADE,15,8,0,0,0,0,NO,410,205,641,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1986,1987-02-25,"Gleason, Charlotte",Allegany,ANDOVER,FULMER VALLEY,FULMER VALLEY,2,1,0,0,0,0,NO,42,3,2,0,OA,"ANDOVER, NY
(42.156405, -77.795231)"
1986,1987-02-27,Baker & Odonnell Dev. Co.,Allegany,ALMA,RICHBURG,RICHBURG,13,0,0,0,13,0,NO,76,450,275,0,OB,"ALMA, NY
(42.012207, -78.060759)"
1986,1987-03-05,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,1,0,1,0,0,0,NO,396,9126,0,0,"OA,GH","GERRY, NY
(42.194749, -79.250394)"
1986,1987-03-11,Quaker State Corp.,Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,232,8,0,0,0,0,YES,45294,36590,3980,0,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1986,1987-03-11,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,180,88,0,0,242,0,YES,77571,5329,1788941,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1986,1987-03-11,Quaker State Corp.,Cattaraugus,OLEAN,FIVE MILE,BRADFORD,9,0,0,0,0,0,YES,342,310,31,0,OB,"OLEAN, NY
(42.077495, -78.429849)"
1986,1987-03-11,Quaker State Corp.,Cattaraugus,OLEAN,BRADFORD,CHIPMUNK,8,0,0,0,0,0,YES,462,440,40,0,OB,"OLEAN, NY
(42.077495, -78.429849)"
1986,1987-03-11,"Park-Ohio Energy,  Inc.",Chautauqua,ELLERY,ELLERY,BASS ISLAND,5,2,1,0,0,0,NO,28882,82312,0,0,"OA,GH","ELLERY, NY
(42.159868, -79.393216)"
1986,1987-03-11,Quaker State Corp.,Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,2,0,0,0,0,0,YES,204,175,20,0,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1986,1987-03-11,"Hugoton Petroleum,  Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA,2,1,0,0,0,0,NO,21218,83628,0,0,"GH,OC","NORTH HARMONY, NY
(42.094296, -79.374999)"
1986,1987-03-11,"American Penn Energy,  Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,BASS ISLAND,1,0,0,0,0,0,NO,624,219,100,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1986,1987-03-18,Moose Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,37,57,0,0,75,0,NO,1165,476,14916,0,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1986,1987-03-18,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,20,3,0,0,0,0,NO,2597,1000,0,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1986,1987-03-19,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,94,0,0,0,0,0,NO,20934,3600,133155,0,OB,"ALLEGANY, NY
(42.088061, -78.491258)"
1986,1987-03-19,Berea Oil & Gas Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,10,1,6,0,0,0,NO,71716,399909,0,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1986,1987-03-19,J G & A Co-Venture,Allegany,ANDOVER,BEECH HILL-INDEPENDENCE,PENNY,7,8,0,0,0,0,NO,328,929,0,0,"GK,GX,OB","ANDOVER, NY
(42.156405, -77.795231)"
1986,1987-03-19,Berea Oil & Gas Corp.,Chautauqua,ELLERY,ELLERY,ONONDAGA,3,0,1,0,0,0,NO,12990,59549,0,0,"GH,OB","ELLERY, NY
(42.159868, -79.393216)"
1986,1987-03-19,Berea Oil & Gas Corp.,Chautauqua,ELLERY,ELLERY,ONONDAGA,3,0,0,0,0,0,NO,6319,42790,0,0,"GH,OB","ELLERY, NY
(42.159868, -79.393216)"
1986,1987-03-19,"Abarta Oil & Gas, Inc.",Allegany,ANDOVER,BEECH HILL-INDEPENDENCE,PENNY,2,1,0,0,0,0,NO,401,931,0,0,"GK,GX,OB","ANDOVER, NY
(42.156405, -77.795231)"
1986,1987-03-19,"Abarta Oil & Gas, Inc.",Allegany,ANDOVER,BEECH HILL-INDEPENDENCE,PENNY,1,0,0,0,0,0,NO,45,370,0,0,"GK,GX,OB","ANDOVER, NY
(42.156405, -77.795231)"
1986,1987-03-19,"Remington, Donald",Cattaraugus,CARROLLTON,CHIPMUNK,CHIPMUNK,1,0,0,0,0,0,NO,845,1000,100,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1986,1987-03-19,Berea Oil & Gas Corp.,Chautauqua,CHARLOTTE,GERRY-CHARLOTTE,ONONDAGA,1,0,1,0,0,0,NO,5093,109615,0,0,"GH,OB","CHARLOTTE, NY
(43.255001, -77.617203)"
1986,1987-03-19,Berea Oil & Gas Corp.,Chautauqua,CHARLOTTE,GERRY-CHARLOTTE,ONONDAGA,1,0,0,0,0,0,NO,148,1856,0,0,GH,"CHARLOTTE, NY
(43.255001, -77.617203)"
1986,1987-03-19,Berea Oil & Gas Corp.,Chautauqua,ELLERY,ELLERY,BASS ISLAND,1,0,0,0,0,0,NO,274,814,0,0,"GH,OB","ELLERY, NY
(42.159868, -79.393216)"
1986,1987-03-19,Berea Oil & Gas Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,1,0,0,0,0,0,NO,401,10639,0,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1986,1987-03-19,"Chautauqua Energy, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,1,0,1,1,0,0,NO,13746,42697,490,0,"GK,GX,OB","GERRY, NY
(42.194749, -79.250394)"
1986,1987-03-19,Berea Oil & Gas Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,1,0,0,0,0,0,NO,258,4678,0,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1986,1987-03-26,"Huntington, Barbara A.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,26,3,0,0,0,0,NO,3466,34,2130,0,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1986,1987-03-26,"Clark, Bruce N.",Allegany,ANDOVER,FULMER VALLEY,PENNY & FULMER VALLEY,9,0,0,0,0,0,NO,91,180,1,0,OB,"ANDOVER, NY
(42.156405, -77.795231)"
1986,1987-03-26,"American Penn Energy,  Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,BASS ISLAND,1,1,1,2,0,0,NO,2610,23675,50,0,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1986,1987-03-27,"Templeton Energy,  Inc.",Chautauqua,ELLERY,ELLERY,BASS ISLAND,1,0,0,0,0,0,NO,18196,2496,0,0,"GX,OB","ELLERY, NY
(42.159868, -79.393216)"
1986,1987-03-27,"Templeton Energy,  Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,BASS ISLAND,1,0,2,0,0,0,NO,2437,23807,0,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1986,1987-04-10,Richardson Petroleum Corp.,Allegany,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,172,1,4,0,9,0,NO,16147,97990,5830,0,"GK,OB","WEST UNION, NY
(42.094951, -77.725816)"
1986,1987-04-10,Dragon Eye Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,39,63,0,0,0,0,NO,634,70,750,0,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1986,1987-04-10,"Yahn & Yahn, Inc.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,20,0,5,0,3,0,NO,733,750,600,0,OB,"WEST UNION, NY
(42.094951, -77.725816)"
1986,1987-04-10,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,BASS ISLAND,14,2,5,0,0,0,NO,43529,322347,0,0,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1986,1987-04-10,Richardson Petroleum Corp.,Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,14,0,0,0,0,0,NO,918,4108,0,0,"GK,OB","WEST UNION, NY
(42.094951, -77.725816)"
1986,1987-04-10,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,5,0,5,0,7,0,NO,649,400,800,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1986,1987-04-10,"Yahn & Yahn, Inc.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,5,0,0,0,0,0,NO,321,200,150,0,,"WEST UNION, NY
(42.094951, -77.725816)"
1986,1987-04-10,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,3,0,0,0,0,0,NO,1361,350,1300,0,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1986,1987-04-10,"Yahn & Yahn, Inc.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,3,1,2,0,0,0,NO,60,100,80,0,OB,"WEST UNION, NY
(42.094951, -77.725816)"
1986,1987-04-10,"Stark, Eric",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,2,0,0,0,0,0,NO,70,24,30,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1986,1987-04-10,Columbia Gas Transmission Corp.,Chautauqua,CLYMER,CLYMER,SALINA,1,0,0,0,0,0,YES,1118,4080,3398,0,"GH,OB","CLYMER, NY
(42.02082, -79.629966)"
1986,1987-04-10,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,1,1,0,0,0,0,NO,28,30,30,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1986,1987-04-10,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,BASS ISLAND,1,0,2,0,0,0,NO,3519,5592,0,0,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1986,1987-04-10,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,BASS ISLAND,1,0,0,0,0,0,NO,292,3566,0,0,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1986,1987-04-13,U S Energy Development Corp.,Cattaraugus,OLEAN,FIVE MILE,BRADFORD,6,0,0,0,0,0,NO,980,154,1102,0,"GK,OB","OLEAN, NY
(42.077495, -78.429849)"
1986,1987-04-13,"Lenape Resources Corp., The",Chautauqua,ELLERY,ELLERY,BASS ISLAND,5,0,1,0,0,0,NO,17568,64637,7721,0,"GQ,OB","ELLERY, NY
(42.159868, -79.393216)"
1986,1987-04-13,"Lenape Resources Corp., The",Chautauqua,ELLERY,ELLERY,BASS ISLAND,2,0,1,0,0,0,NO,1321,12294,9612,0,"GQ,OB","ELLERY, NY
(42.159868, -79.393216)"
1986,1987-04-13,"Remington, Donald",Cattaraugus,CARROLLTON,CHIPMUNK,CHIPMUNK,1,0,0,0,0,0,NO,169,1000,100,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1986,1987-04-13,U S Energy Development Corp.,Chautauqua,CHARLOTTE,GERRY-CHARLOTTE,BASS ISLAND,1,0,0,0,0,0,NO,150,43690,10,0,"GH,GX,OB","CHARLOTTE, NY
(43.255001, -77.617203)"
1986,1987-04-13,"Lenape Resources Corp., The",Chautauqua,ELLERY,ELLERY,BASS ISLAND,1,0,0,0,0,0,NO,527,1276,651,0,"GQ,OB","ELLERY, NY
(42.159868, -79.393216)"
1986,1987-04-13,"Lenape Resources Corp., The",Chautauqua,ELLERY,ELLERY,BASS ISLAND,1,0,0,0,0,0,NO,582,3095,4277,0,"GQ,OB","ELLERY, NY
(42.159868, -79.393216)"
1986,1987-04-13,"Lenape Resources Corp., The",Chautauqua,ELLERY,ELLERY,BASS ISLAND,1,0,2,0,0,0,NO,264,10308,212,0,"GQ,OB","ELLERY, NY
(42.159868, -79.393216)"
