TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,TransactionDate,MonthTransaction,TransactionAmount(IDR),CustAccountBalance(IDR)
T41808,C7430971,1993-05-03,F,Surabaya,2016-08-03,March,41192.100000000006,1681559.8635
T41810,C5921830,1978-04-22,M,Bandung,2016-08-03,March,139162.5,25680.120000000003
T41812,C1363550,1983-10-20,M,Semarang,2016-08-03,March,125431.8,2584544.5050000004
T41813,C3229249,1984-01-10,M,Jakarta,2016-08-03,March,37110.0,1508849.9235000005
T41814,C5024689,1990-08-03,M,Jakarta,2016-08-03,March,106134.6,110519.1465
T41815,C1032235,1995-05-15,F,Makassar,2016-08-03,March,18555.0,246532.86300000004
T41816,C5912032,1990-03-26,F,Bandung,2016-08-03,March,9277.5,1571090.8155
T41817,C8930689,1993-01-01,M,Jakarta,2016-08-03,March,92775.0,803502.0090000001
T41818,C6741328,1984-08-03,M,Bandung,2016-08-03,March,57437.0025,48756.9735
T41819,C7317766,1991-08-14,M,Jakarta,2016-08-03,March,36738.9,992.6925
T41820,C3627658,1994-11-28,M,Jakarta,2016-08-03,March,18183.9,1825743.3465
T41821,C5927737,1986-12-16,F,Jakarta,2016-08-03,March,55665.0,629632.3815
T41822,C6828031,1990-12-15,F,Bandung,2016-08-03,March,295024.5,30251541.327000003
T41823,C2718780,1994-02-27,M,Jakarta,2016-08-03,March,43418.7,19067394.4695
T41824,C9074779,1983-11-10,F,Surabaya,2016-08-03,March,27275.85,101266009.21500002
T41825,C8413058,1991-11-20,F,Jakarta,2016-08-03,March,6308.700000000001,30078206.0835
T41826,C7341035,1991-06-15,M,Jakarta,2016-08-03,March,148440.0,1593596.175
T41827,C5523575,1983-02-10,M,Semarang,2016-08-03,March,55665.0,286650.6285
T41830,C3718813,1990-01-18,M,Bandung,2016-08-03,March,20716.6575,88631.66850000001
T41831,C4270025,1981-11-12,M,Jakarta,2016-08-03,March,8164.200000000001,8163355.7475
T41832,C4525648,1995-12-21,F,Makassar,2016-08-03,March,778938.9,2407244.058
T41833,C7918343,1992-07-08,M,Jakarta,2016-08-03,March,27275.85,382448.238
T41834,C1323040,1991-05-21,F,Surabaya,2016-08-03,March,20410.5,2125863.0495
T41835,C2826443,1976-05-15,M,Surabaya,2016-08-03,March,168664.95,3935315.106
T41838,C3835368,1984-05-18,M,Surabaya,2016-08-03,March,27832.5,79840.3095
T41839,C4614060,1982-02-06,M,Bandung,2016-08-03,March,556650.0,3954643.849500001
T41841,C7342712,1982-06-27,M,Jakarta,2016-08-03,March,18555.0,2391936.183
T41842,C6411985,1975-11-17,M,Makassar,2016-08-03,March,2393557.89,60372041.6775
T41844,C8218348,1991-03-19,F,Bandung,2016-08-03,March,61417.05,1423.1685
T41845,C6028071,1990-01-12,M,Jakarta,2016-08-03,March,92775.0,3541904.5740000005
T41846,C5940772,1991-12-11,F,Bandung,2016-08-03,March,20410.5,2762583.441
T41848,C2822342,1988-09-26,F,Surabaya,2016-08-03,March,4453.200000000001,5511068.793
T41850,C1315888,1985-05-03,M,Jakarta,2016-08-03,March,51026.25,5996920.335000001
T41851,C2628784,1992-08-27,M,Surabaya,2016-08-03,March,8164.200000000001,2090549.1735000005
T41852,C4033185,1990-11-21,M,Jakarta,2016-08-03,March,24121.5,67932359.925
T41853,C6919819,1988-01-25,M,Bandung,2016-08-03,March,8164.200000000001,2131787.6610000003
T41854,C5111538,1990-08-13,M,Bandung,2016-08-03,March,92775.0,5210839.6155
T41857,C2347667,1989-01-10,M,Makassar,2016-08-03,March,111144.45,4502120.2575
T41858,C7228013,1982-02-08,M,Jakarta,2016-08-03,March,81085.35,587614.584
T41859,C6424581,1976-12-16,M,Jakarta,2016-08-03,March,921214.929,8553335.46
T41860,C4337783,1993-03-29,M,Makassar,2016-08-03,March,185550.0,2791497.6975
T41861,C1122157,1993-02-04,M,Bandung,2016-08-03,March,6958.125,2582048.8575
T41862,C7883917,1978-05-13,M,Surabaya,2016-08-03,March,37110.0,735605.5530000001
T41863,C4637351,1982-01-12,F,Surabaya,2016-08-03,March,356628.95550000004,88779169.617
T41864,C1054277,1983-11-15,M,Bandung,2016-08-03,March,81642.0,5881105.5915
T41865,C1516352,1995-10-31,M,Jakarta,2016-08-03,March,92775.0,1958528.493
T41866,C5792215,1992-06-09,M,Jakarta,2016-08-03,March,31357.95,6895.038
T41867,C5812579,1989-11-29,F,Jakarta,2016-08-03,March,556650.0,129526188.9765
T41868,C7640961,1986-05-10,M,Surabaya,2016-08-03,March,463875.0,12447523.4085
T41870,C1578353,1990-04-28,M,Semarang,2016-08-03,March,241029.45,6034872.732000001
T41871,C6137213,1986-03-29,M,Bandung,2016-08-03,March,83497.5,2078302.8735
T41872,C4523416,1980-12-26,M,Jakarta,2016-08-03,March,792573.114,44652549.9795
T41873,C4011169,1981-06-01,F,Jakarta,2016-08-03,March,256031.1675,1957982.976
T41875,C2818521,1990-11-04,F,Jakarta,2016-08-03,March,185178.9,6891139.5945
T41876,C6734470,1994-07-05,M,Bandung,2016-08-03,March,18555.0,16527372.687
T41877,C6693558,1994-10-03,M,Bandung,2016-08-03,March,71065.65000000001,1856949.1455
T41878,C8621751,1982-01-07,M,Bandung,2016-08-03,March,189261.0,3535792.5570000005
T41879,C5520378,1982-11-10,M,Bandung,2016-08-03,March,6494.25,2466128.3505
T41881,C5223460,1982-02-17,M,Surabaya,2016-08-03,March,9277.5,2529645.8265
T41883,C1420312,1983-12-10,F,Jakarta,2016-08-03,March,114042.741,998743.2855
T41885,C6819644,1992-12-15,F,Semarang,2016-08-03,March,10761.9,2371583.2035000003
T41886,C3740025,1993-03-19,F,Makassar,2016-08-03,March,37110.0,634302.675
T41888,C5010787,1987-12-29,M,Surabaya,2016-08-03,March,41006.55,14135278.7865
T41889,C2130022,1987-08-18,F,Surabaya,2016-08-03,March,109752.825,2301584.4660000005
T41890,C6639885,1988-06-21,M,Jakarta,2016-08-03,March,17998.350000000002,2200673.0985000003
T41894,C3428116,1990-04-09,M,Jakarta,2016-08-03,March,23564.85,1738896.669
T41895,C6934749,1989-01-06,M,Semarang,2016-08-03,March,3711.0,762.6105000000001
T41896,C6859938,1986-02-03,F,Semarang,2016-08-03,March,12060.75,1715508.0915000003
T41897,C6821479,1976-01-08,M,Jakarta,2016-08-03,March,278325.0,16363632.234
T41898,C3531528,1978-11-19,M,Surabaya,2016-08-03,March,48001.785,11935963.914
T41901,C1434424,1984-06-03,M,Jakarta,2016-08-03,March,18740.550000000003,2033928.591
T41902,C8827176,1991-07-10,M,Surabaya,2016-08-03,March,1056336.15,6500796.204
T41903,C4725333,1990-02-24,M,Bandung,2016-08-03,March,1669.95,11838.09
T41904,C2746262,1976-12-02,M,Makassar,2016-08-03,March,18926.1,5870393.79
T41905,C8481673,1992-10-06,M,Jakarta,2016-08-03,March,3711.0,2430.705
T41906,C2819936,1975-02-08,M,Jakarta,2016-08-03,March,37110.0,703199.2455000001
T41908,C1312341,1990-09-05,F,Jakarta,2016-08-03,March,185364.45,12788894.5875
T41909,C3412843,1991-10-25,F,Semarang,2016-08-03,March,32471.250000000004,3677350.5075
T41910,C7112927,1981-11-12,M,Bandung,2016-08-03,March,37110.0,649417.5780000001
T41911,C3639969,1987-04-12,F,Makassar,2016-08-03,March,220934.385,132435210.33300002
T41912,C7535571,1988-09-26,M,Makassar,2016-08-03,March,9277.5,354693.669
T41913,C1113622,1997-06-11,F,Surabaya,2016-08-03,March,137307.0,232599.9135
T41914,C1875880,1990-07-16,F,Semarang,2016-08-03,March,18555.0,5269972.545000001
T41916,C7313947,1993-10-20,M,Jakarta,2016-08-03,March,84981.90000000001,23652.058500000003
T41917,C5715152,1988-08-19,M,Jakarta,2016-08-03,March,204290.55,842398.8555000001
T41918,C4949337,1988-09-06,M,Jakarta,2016-08-03,March,27832.5,1082220.375
T41919,C5130263,1989-06-28,M,Bandung,2016-08-03,March,27461.4,2244906.363
T41920,C8327764,1988-09-19,M,Makassar,2016-08-03,March,190055.154,277966.8885
T41921,C6820787,1987-04-10,M,Jakarta,2016-08-03,March,37110.0,905.484
T41922,C7711292,1988-02-02,F,Jakarta,2016-08-03,March,74220.0,4191489.147
T41923,C1640682,1989-01-27,F,Surabaya,2016-08-03,March,18555.0,19376387.1735
T41924,C3830185,1989-10-09,M,Jakarta,2016-08-03,March,9277.5,4597.929
T41925,C4020142,1978-08-22,M,Surabaya,2016-08-03,March,120765.2175,54706689.915
T41926,C6230421,1994-06-14,F,Semarang,2016-08-03,March,46387.5,3079256.0595000004
T41927,C7010212,1977-07-22,F,Surabaya,2016-08-03,March,185550.0,2628762.9255000004
T41928,C5515452,1989-02-26,M,Jakarta,2016-08-03,March,74220.0,3454295.2860000003
T41929,C4833449,1992-02-19,M,Surabaya,2016-08-03,March,371100.0,2111033.8935
T41930,C2636087,1986-02-21,F,Surabaya,2016-08-03,March,18555.0,54989503.3695
T41931,C6128052,1990-04-19,F,Surabaya,2016-08-03,March,548456.1120000001,2208853.998
T41933,C6029277,1991-06-28,M,Jakarta,2016-08-03,March,18740.550000000003,6431.163
T41935,C5324979,1977-10-14,M,Surabaya,2016-08-03,March,18369.45,13401534.3
T41937,C1142833,1991-07-11,F,Makassar,2016-08-03,March,64014.75000000001,97050.072
T41939,C4135669,1974-10-16,F,Bandung,2016-08-03,March,168850.5,139394.4375
T41942,C1812933,1978-02-04,M,Jakarta,2016-08-03,March,278325.0,11070785.085
T41943,C8935259,1991-10-10,M,Makassar,2016-08-03,March,20883.6525,106617.03
T41945,C3226246,1982-08-12,F,Bandung,2016-08-03,March,445505.5500000001,6693129.912
T41947,C3226888,1990-05-02,M,Bandung,2016-08-03,March,18768.382500000003,156320.3085
T41948,C5913392,1982-02-12,M,Makassar,2016-08-03,March,398561.4,23000952.417000003
T41949,C7823151,1990-04-13,F,Bandung,2016-08-03,March,185550.0,152769174.669
T41950,C2713661,1990-04-16,M,Bandung,2016-08-03,March,185550.0,18295549.146
T41951,C7910322,1996-07-03,F,Bandung,2016-08-03,March,48057.45,5351161.803
T41954,C7526669,1996-01-01,F,Jakarta,2016-08-03,March,12988.5,1426873.9335
T41955,C6822879,1989-01-22,F,Jakarta,2016-08-03,March,18555.0,6638.979
T41957,C1028668,1988-08-15,M,Jakarta,2016-08-03,March,33399.0,2425678.4505000003
T41958,C4435379,1983-06-23,M,Surabaya,2016-08-03,March,81642.0,17774200.0335
T41959,C7527279,1992-08-21,F,Surabaya,2016-08-03,March,151594.35,21658362.7155
T41960,C5641576,1981-09-05,M,Jakarta,2016-08-03,March,37110.0,3477010.317
T41961,C1921240,1987-05-06,M,Jakarta,2016-08-03,March,40821.0,8412933.486
T41962,C6729136,1988-11-11,F,Surabaya,2016-08-03,March,36367.8,11698.9275
T41964,C8011140,1988-12-02,M,Surabaya,2016-08-03,March,1855.5,4823040.1155
T41965,C7561814,1987-08-27,M,Surabaya,2016-08-03,March,74220.0,196022.442
T41966,C2095754,1993-06-10,M,Jakarta,2016-08-03,March,18555.0,1539996.3465
T41967,C8037178,1985-02-28,F,Jakarta,2016-08-03,March,185550.0,7024106.58
T41968,C6822714,1984-04-15,M,Surabaya,2016-08-03,March,61045.95,823749.2250000001
T41970,C4233750,1987-07-29,M,Surabaya,2016-08-03,March,55665.0,304088.6175
T41971,C5940645,1984-10-02,M,Jakarta,2016-08-03,March,20456.8875,10756953.237
T41973,C5927426,1987-11-08,F,Surabaya,2016-08-03,March,101681.4,40641224.316
T41974,C2913122,1985-02-06,M,Jakarta,2016-08-03,March,185550.0,5714017.8165
T41975,C7163865,1988-07-22,F,Jakarta,2016-08-03,March,129885.0,3859176.519000001
T41976,C2429822,1990-07-23,F,Makassar,2016-08-03,March,53252.850000000006,36877006.7205
T41977,C4118871,1994-05-29,M,Surabaya,2016-08-03,March,8349.75,1000838.145
T41978,C3834212,1974-08-23,F,Makassar,2016-08-03,March,719934.0,352703643.3945
T41979,C1838076,1982-11-14,M,Jakarta,2016-08-03,March,213382.5,46854883.7505
T41980,C3325378,1990-07-23,M,Makassar,2016-08-03,March,5566.5,11547826.713
T41983,C2542617,1994-06-18,F,Bandung,2016-08-03,March,17998.350000000002,7234447.9155
T41987,C4527311,1988-07-17,M,Semarang,2016-08-03,March,185550.0,66538677.1755
T41988,C1095556,1988-04-07,M,Jakarta,2016-08-03,March,59376.0,1416497.9775
T41989,C8420024,1992-11-28,M,Surabaya,2016-08-03,March,193714.2,5485752.351000001
T41992,C5842962,1987-03-21,M,Surabaya,2016-08-03,March,92775.0,8563360.7265
T41993,C6819375,1986-03-06,M,Surabaya,2016-08-03,March,103065.60300000002,1825138.4535000003
T41994,C3613216,1992-05-16,F,Surabaya,2016-08-03,March,13916.25,1111075.2555000002
T41995,C2436364,1989-03-30,M,Jakarta,2016-08-03,March,43604.25,2330873.5335
T41996,C7123642,1983-05-09,M,Jakarta,2016-08-03,March,37110.0,1585931.1045
T41997,C1783268,1985-08-17,F,Makassar,2016-08-03,March,92775.0,25551606.214500003
T42000,C1227161,1991-03-15,F,Makassar,2016-08-03,March,11133.0,8163437.3895
T42001,C4524643,1989-09-02,M,Jakarta,2016-08-03,March,108732.3,6148499.841000001
T42002,C4294286,1992-12-23,M,Bandung,2016-08-03,March,92775.0,386558.1705
T42003,C8781311,1978-12-26,M,Surabaya,2016-08-03,March,92775.0,6383333.776500001
T42004,C1510289,1991-09-20,M,Jakarta,2016-08-03,March,55665.0,521924.3175
T42005,C5161244,1994-09-15,M,Bandung,2016-08-03,March,329351.25,1809008.592
T42006,C3112384,1996-10-02,M,Makassar,2016-08-03,March,36182.25,774582.1860000001
T42007,C3817945,1986-05-04,M,Surabaya,2016-08-03,March,18555.0,1843196.1795000003
T42008,C1125288,1991-02-01,F,Surabaya,2016-08-03,March,45645.3,1691176.92
T42009,C1628152,1989-01-13,M,Semarang,2016-08-03,March,18555.0,5728386.8085
T42010,C1620949,1992-10-06,M,Semarang,2016-08-03,March,3711.0,578650.6635
T42011,C7421091,1985-06-09,M,Bandung,2016-08-03,March,71065.65000000001,11958.697500000002
T42012,C6335671,1994-04-16,F,Jakarta,2016-08-03,March,3711.0,1193186.6970000002
T42013,C3811566,1980-06-19,M,Makassar,2016-08-03,March,398190.3000000001,4804522.225500001
T42014,C2346835,1985-06-26,M,Semarang,2016-08-03,March,250850.61150000003,267548.25600000005
T42015,C8216329,1990-09-08,F,Surabaya,2016-08-03,March,55202.980500000005,1631800.92
T42016,C7818141,1994-04-15,M,Semarang,2016-08-03,March,46201.95,3553108.083000001
T42018,C4632942,1981-02-07,M,Surabaya,2016-08-03,March,71436.75,59886.2625
T42019,C7221957,1974-01-25,M,Jakarta,2016-08-03,March,389655.0,1632684.138
T42020,C1515948,1993-08-05,M,Semarang,2016-08-03,March,9277.5,615530.5815
T42021,C1714035,1987-07-20,M,Jakarta,2016-08-03,March,28945.800000000003,160172.32650000002
T42022,C6017829,1985-01-18,M,Semarang,2016-08-03,March,185550.0,25387741.443000004
T42024,C4277118,1987-07-05,F,Jakarta,2016-08-03,March,37110.0,29758306.7505
T42025,C7116158,1992-11-15,M,Jakarta,2016-08-03,March,18768.382500000003,1666155.5025
T42026,C5966026,1982-08-08,M,Jakarta,2016-08-03,March,1280295.0,1447870181.4510002
T42027,C4932661,1986-07-17,M,Jakarta,2016-08-03,March,185550.0,4754037.7815000005
T42029,C5632179,1979-10-31,F,Jakarta,2016-08-03,March,92775.0,29075289.7785
T42030,C4617929,1988-06-14,M,Surabaya,2016-08-03,March,23193.75,79962.7725
T42031,C1313614,1984-08-08,M,Jakarta,2016-08-03,March,296880.0,2136211.1730000004
T42033,C3622383,1979-06-12,M,Bandung,2016-08-03,March,37110.0,12341435.196
T42034,C8816622,1992-01-09,M,Makassar,2016-08-03,March,52881.75,1016778.7455000002
T42037,C7433859,1993-06-07,M,Bandung,2016-08-03,March,102130.431,1164671.373
T42041,C8137938,1997-03-10,F,Jakarta,2016-08-03,March,64385.850000000006,541425.6225
T42042,C9013740,1984-10-24,F,Bandung,2016-08-03,March,156604.2,9910808.127
T42043,C4969251,1988-10-01,F,Surabaya,2016-08-03,March,17812.800000000003,7133569.947000001
T42044,C3027689,1991-01-16,F,Makassar,2016-08-03,March,18555.0,5017284.9885
T42045,C5718581,1983-07-06,M,Bandung,2016-08-03,March,18555.0,12776047.1055
T42046,C4619212,1992-11-09,M,Jakarta,2016-08-03,March,18555.0,52046.775
T42047,C4442979,1985-01-04,M,Bandung,2016-08-03,March,18555.0,27788227.77
T42048,C8521475,1984-01-03,M,Jakarta,2016-08-03,March,148440.0,310785.117
T42049,C8010472,1990-02-07,M,Jakarta,2016-08-03,March,9277.5,3172.9050000000007
T42051,C2622271,1988-11-23,M,Bandung,2016-08-03,March,27275.85,12073018.566000002
T42052,C7825652,1977-08-14,M,Jakarta,2016-08-03,March,1240939.845,15159334.803
T42053,C7542824,1993-12-15,M,Makassar,2016-08-03,March,111144.45,42853112.0565
T42054,C6735784,1982-09-06,M,Bandung,2016-08-03,March,37110.0,8188310.367000001
T42056,C1724662,1992-06-16,M,Jakarta,2016-08-03,March,305971.95,776176.0605
T42057,C1316514,1974-10-01,M,Bandung,2016-08-03,March,213382.5,3231722.4945000005
T42058,C4520522,1979-08-26,F,Makassar,2016-08-03,March,185550.0,30018852.3495
T42059,C6341774,1985-01-19,M,Bandung,2016-08-03,March,27461.4,87698604.348
T42060,C1530465,1981-05-15,M,Jakarta,2016-08-03,March,422976.069,3411097.3905
T42061,C5538438,1989-02-24,F,Surabaya,2016-08-03,March,287788.05000000005,2539815.822
T42062,C2637780,1995-04-04,M,Jakarta,2016-08-03,March,20224.95,606080.52
T42063,C6911569,1987-03-02,F,Semarang,2016-08-03,March,37110.0,5804.004000000001
T42065,C8024291,1992-03-08,M,Jakarta,2016-08-03,March,92775.0,38431.116
T42067,C7736977,1982-02-23,F,Semarang,2016-08-03,March,8349750.000000001,10984075.7145
T42068,C6729683,1986-09-06,F,Makassar,2016-08-03,March,88312.5225,3732202.798500001
T42069,C7129715,1980-02-25,M,Bandung,2016-08-03,March,18555.0,4345527.1905000005
T42070,C5419385,1987-10-04,M,Semarang,2016-08-03,March,889897.8,4249983.7845
T42072,C4630682,1989-08-08,M,Makassar,2016-08-03,March,37110.0,2434531.041
T42074,C1710251,1980-04-14,M,Bandung,2016-08-03,March,31172.4,1990394.85
T42075,C2231883,1988-06-07,M,Jakarta,2016-08-03,March,40821.0,6505.383000000001
T42076,C2050952,1979-02-21,F,Surabaya,2016-08-03,March,304918.026,24114946.374
T42077,C7532245,1991-01-05,M,Bandung,2016-08-03,March,9277.5,9585091.801500002
T42080,C1710357,1992-04-02,M,Semarang,2016-08-03,March,5566.5,476241.9075
T42081,C2440843,1979-06-20,F,Bandung,2016-08-03,March,37110.0,1536107.2185000002
T42082,C8440426,1983-07-14,M,Jakarta,2016-08-03,March,55665.0,28096307.568000004
T42083,C3383162,1986-05-07,M,Semarang,2016-08-03,March,19482.75,6442.296
T42084,C6517953,1992-10-05,F,Surabaya,2016-08-03,March,37110.0,122980.6845
T42086,C3912618,1981-03-15,F,Semarang,2016-08-03,March,9277.5,412451.67300000007
T42087,C8120880,1990-10-01,F,Surabaya,2016-08-03,March,18555.0,835976.97
T42089,C4227688,1980-04-08,M,Surabaya,2016-08-03,March,185550.0,1151866.5675
T42091,C1512719,1979-04-19,M,Jakarta,2016-08-03,March,92775.0,1100031.3195
T42093,C2234647,1993-06-06,M,Jakarta,2016-08-03,March,18555.0,12586854.759
T42094,C6512057,1992-12-31,M,Surabaya,2016-08-03,March,5566.5,668605.3035
T42095,C6814141,1976-09-12,M,Makassar,2016-08-03,March,718449.6000000001,165586304.4
T42096,C5539391,1994-06-04,F,Jakarta,2016-08-03,March,45830.850000000006,3011810.49
T42097,C6826029,1988-01-01,M,Bandung,2016-08-03,March,222660.0,6844889.401500001
T42098,C4341664,1993-07-04,M,Semarang,2016-08-03,March,295952.25,9906518.211
T42099,C5932981,1987-09-22,F,Bandung,2016-08-03,March,6308.700000000001,3754370.457
T42101,C6432047,1990-12-15,M,Makassar,2016-08-03,March,87208.5,1980703.5735
T42102,C4214015,1980-09-17,M,Semarang,2016-08-03,March,37110.0,16029677.488500005
T42103,C2433437,1992-02-19,M,Surabaya,2016-08-03,March,18555.0,2111033.8935
T42104,C8619678,1991-04-20,F,Semarang,2016-08-03,March,10390.8,441909.591
T42106,C5017328,1988-11-04,M,Jakarta,2016-08-03,March,96986.98500000002,2139313.569
T42107,C8335087,1975-03-22,F,Makassar,2016-08-03,March,56782.011,96859601.214
T42108,C6631846,1986-02-07,F,Surabaya,2016-08-03,March,5566.5,5561466.0285
T42109,C5830120,1986-05-30,M,Surabaya,2016-08-03,March,25977.0,12738267.27
T42110,C2559478,1994-05-02,M,Surabaya,2016-08-03,March,4824.3,1904791.3575
T42111,C4329642,1986-09-06,F,Makassar,2016-08-03,March,48853.4595,3732202.798500001
T42112,C1019240,1990-11-25,M,Surabaya,2016-08-03,March,9277.5,3990866.920500001
T42113,C3813854,1992-03-15,M,Makassar,2016-08-03,March,55665.0,493.5630000000001
T42114,C1912165,1987-07-30,M,Bandung,2016-08-03,March,74220.0,40868844.0675
T42115,C2711884,1985-04-11,M,Jakarta,2016-08-03,March,1981.674,32649448.509000003
T42117,C6614864,1987-04-23,M,Makassar,2016-08-03,March,185550.0,4366034.1765
T42118,C5031838,1986-05-29,M,Jakarta,2016-08-03,March,166995.0,19853512.299
T42119,C3574456,1987-06-30,M,Surabaya,2016-08-03,March,27832.5,3149920.9215
T42120,C9068071,1992-08-19,M,Surabaya,2016-08-03,March,5195.400000000001,1160468.6655
T42123,C8820488,1995-11-13,F,Surabaya,2016-08-03,March,1113.3000000000002,7414127.1135
T42124,C9084376,1989-01-09,F,Makassar,2016-08-03,March,157717.5,1065491.1870000002
T42125,C6940678,1986-05-08,M,Jakarta,2016-08-03,March,9277.5,791606.3985000001
T42126,C9024943,1993-01-14,M,Jakarta,2016-08-03,March,11133.0,846696.1935
T42127,C7823184,1981-05-22,M,Bandung,2016-08-03,March,854086.65,15668727.073500002
T42128,C2042989,1987-11-17,F,Surabaya,2016-08-03,March,550229.9700000001,2548258.3470000005
T42129,C6334982,1983-12-09,M,Jakarta,2016-08-03,March,5937.6,1278526.7085000002
T42130,C4721573,1987-09-15,F,Jakarta,2016-08-03,March,584482.5,37483024.1535
T42132,C6520651,1982-08-15,M,Surabaya,2016-08-03,March,553495.65,3006600.2460000003
T42133,C8132382,1982-06-01,M,Jakarta,2016-08-03,March,14844.0,495973.2945
T42134,C5511955,1988-10-02,M,Surabaya,2016-08-03,March,207936.60750000004,554874.2865
T42135,C3146913,1989-08-07,M,Makassar,2016-08-03,March,113371.05,5047496.2395
T42136,C6128078,1990-12-15,F,Bandung,2016-08-03,March,170520.45,30251541.327000003
T42138,C3435818,1995-05-20,M,Bandung,2016-08-03,March,285747.0,709285.2855000001
T42140,C1621069,1991-04-10,F,Jakarta,2016-08-03,March,18555.0,1945285.7895
T42141,C2238726,1987-12-31,F,Surabaya,2016-08-03,March,48799.65,1232779.356
T42143,C8322275,1984-06-25,M,Makassar,2016-08-03,March,185550.0,1704584.763
T42144,C3325280,1990-03-10,M,Jakarta,2016-08-03,March,27832.5,2984952.1275
T42145,C3416584,1992-05-13,F,Jakarta,2016-08-03,March,313579.5,720377.4645
T42146,C3131172,1980-07-03,M,Surabaya,2016-08-03,March,74220.0,459748.3680000001
T42147,C8142274,1982-05-05,M,Bandung,2016-08-03,March,9277.5,969183.315
